,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
hsa04932,hsa04932,Non-alcoholic fatty liver disease (NAFLD),6/95,130/5923,0.0176166427197117,0.160311448749376,0.142787525201874,NDUFA4L2/JUN/NDUFA4/CYCS/NDUFB4/NDUFS5,6
hsa01230,hsa01230,Biosynthesis of amino acids,4/95,64/5923,0.0189625382521605,0.164341998185391,0.146377488262292,ALDOA/GLUL/ENO1/PGK1,4
hsa05016,hsa05016,Huntington disease,8/95,232/5923,0.0319690658975164,0.244866856352426,0.218100033998113,TUBB2A/NDUFA4L2/TUBA1B/TUBA1A/NDUFA4/CYCS/NDUFB4/NDUFS5,8
hsa00190,hsa00190,Oxidative phosphorylation,5/95,111/5923,0.0322901349036167,0.244866856352426,0.218100033998113,NDUFA4L2/NDUFA4/ATP6V0B/NDUFB4/NDUFS5,5
hsa04145,hsa04145,Phagosome,5/95,111/5923,0.0322901349036167,0.244866856352426,0.218100033998113,TUBB2A/TUBA1B/TUBA1A/ATP6V0B/CYBA,5
hsa05418,hsa05418,Fluid shear stress and atherosclerosis,5/95,114/5923,0.0356402365419979,0.245803099996364,0.218933935219434,FOS/DUSP1/JUN/CYBA/VEGFA,5
hsa04350,hsa04350,TGF-beta signaling pathway,4/95,78/5923,0.0359809389667702,0.245803099996364,0.218933935219434,ID2/ID1/ID3/BAMBI,4
hsa00100,hsa00100,Steroid biosynthesis,2/95,19/5923,0.0364652950544057,0.245803099996364,0.218933935219434,MSMO1/FDFT1,2
hsa05222,hsa05222,Small cell lung cancer,4/95,85/5923,0.0469768293176115,0.305349390564475,0.271971117101962,GADD45B/GADD45G/CYCS/CKS2,4
hsa03060,hsa03060,Protein export,2/95,23/5923,0.0517768028752782,0.319405504638349,0.284490732876263,SEC11C/HSPA5,2
hsa05140,hsa05140,Leishmaniasis,3/95,53/5923,0.0526492590063213,0.319405504638349,0.284490732876263,FOS/JUN/CYBA,3
hsa03040,hsa03040,Spliceosome,5/95,130/5923,0.0570703902679474,0.335058420282788,0.298432601061593,HSPA1B/HSPA1A/HSPA6/HSPA2/SRSF7,5
hsa00030,hsa00030,Pentose phosphate pathway,2/95,25/5923,0.0601500971185093,0.342103677361521,0.304707728824027,ALDOA/GPI,2
hsa05133,hsa05133,Pertussis,3/95,58/5923,0.0655436734311861,0.361483289832602,0.321968922118107,FOS/JUN/CFL1,3
hsa04530,hsa04530,Tight junction,5/95,137/5923,0.0683594359660914,0.365924039583195,0.325924245782603,JUN/TUBA1B/PCNA/CLDN4/TUBA1A,5
hsa05010,hsa05010,Alzheimer disease,8/95,277/5923,0.075431467317528,0.384398577149163,0.342379299485085,TUBB2A/NDUFA4L2/TUBA1B/TUBA1A/NDUFA4/CYCS/NDUFB4/NDUFS5,8
hsa04215,hsa04215,Apoptosis - multiple species,2/95,29/5923,0.0781469634863684,0.384398577149163,0.342379299485085,PMAIP1/CYCS,2
hsa04960,hsa04960,Aldosterone-regulated sodium reabsorption,2/95,29/5923,0.0781469634863684,0.384398577149163,0.342379299485085,SGK1/SFN,2
hsa01200,hsa01200,Carbon metabolism,4/95,103/5923,0.0828536700539038,0.396825472363434,0.353447789149617,ALDOA/GPI/ENO1/PGK1,4
hsa04137,hsa04137,Mitophagy - animal,3/95,65/5923,0.0857709407180085,0.400264390017373,0.356510792728024,BNIP3/JUN/CITED2,3
hsa05167,hsa05167,Kaposi sarcoma-associated herpesvirus infection,5/95,150/5923,0.0923815396518711,0.420336005416013,0.374388344904951,FOS/ZFP36/JUN/CYCS/VEGFA,5
hsa04540,hsa04540,Gap junction,3/95,68/5923,0.0951627892568708,0.42242994255489,0.376253390129861,TUBB2A/TUBA1B/TUBA1A,3
hsa04657,hsa04657,IL-17 signaling pathway,3/95,70/5923,0.101649505187204,0.440481189144553,0.392331423529561,FOS/FOSB/JUN,3
hsa04068,hsa04068,FoxO signaling pathway,4/95,114/5923,0.109871334574299,0.455533083396992,0.405737969017564,GADD45B/BNIP3/GADD45G/SGK1,4
hsa04723,hsa04723,Retrograde endocannabinoid signaling,4/95,115/5923,0.112504424380881,0.455533083396992,0.405737969017564,NDUFA4L2/NDUFA4/NDUFB4/NDUFS5,4
hsa05216,hsa05216,Thyroid cancer,2/95,36/5923,0.112961059440794,0.455533083396992,0.405737969017564,GADD45B/GADD45G,2
hsa05212,hsa05212,Pancreatic cancer,3/95,74/5923,0.115134735364075,0.455533083396992,0.405737969017564,GADD45B/GADD45G/VEGFA,3
hsa04216,hsa04216,Ferroptosis,2/95,37/5923,0.118218828885952,0.457166531462488,0.407192862031366,SAT1/MAP1LC3B,2
hsa04550,hsa04550,Signaling pathways regulating pluripotency of stem cells,4/95,118/5923,0.120571392913184,0.457166531462488,0.407192862031366,ID2/ID1/ID3/HOXD1,4
hsa05030,hsa05030,Cocaine addiction,2/95,40/5923,0.13434325248918,0.489780458574737,0.436241703993692,FOSB/JUN,2
hsa04110,hsa04110,Cell cycle,4/95,123/5923,0.134555071037016,0.489780458574737,0.436241703993692,GADD45B/GADD45G/SFN/PCNA,4
hsa05224,hsa05224,Breast cancer,4/95,125/5923,0.140328897179536,0.500781554640697,0.446040251096977,FOS/GADD45B/GADD45G/JUN,4
hsa00330,hsa00330,Arginine and proline metabolism,2/95,42/5923,0.145354090063393,0.508739315221877,0.453128135015437,SAT1/P4HA1,2
hsa04928,hsa04928,Parathyroid hormone synthesis, secretion and action,3/95,85/5923,0.15534331287365,0.523564498944523,0.466332752096336,FOS/EGR1/NR4A2,3
hsa04933,hsa04933,AGE-RAGE signaling pathway in diabetic complications,3/95,85/5923,0.15534331287365,0.523564498944523,0.466332752096336,EGR1/JUN/VEGFA,3
hsa03010,hsa03010,Ribosome,4/95,131/5923,0.158230412050503,0.523598818058029,0.466363319727799,RPL24/RPL14/RPL35A/RPL11,4
hsa05161,hsa05161,Hepatitis B,4/95,135/5923,0.17061746762188,0.554506769771111,0.493892669431759,FOS/JUN/PCNA/CYCS,4
hsa05014,hsa05014,Amyotrophic lateral sclerosis (ALS),2/95,48/5923,0.179385937196768,0.572776150347576,0.510164992212416,CYCS/NEFM,2
hsa00910,hsa00910,Nitrogen metabolism,1/95,13/5923,0.189751610273406,0.587275371066725,0.523079277873197,GLUL,1
hsa04370,hsa04370,VEGF signaling pathway,2/95,50/5923,0.19099251940686,0.587275371066725,0.523079277873197,HSPB1/VEGFA,2
hsa04668,hsa04668,TNF signaling pathway,3/95,95/5923,0.195123798223893,0.587275371066725,0.523079277873197,FOS/JUNB/JUN,3
hsa05217,hsa05217,Basal cell carcinoma,2/95,51/5923,0.196834052939946,0.587275371066725,0.523079277873197,GADD45B/GADD45G,2
hsa05132,hsa05132,Salmonella infection,5/95,195/5923,0.202732780246935,0.595118806531325,0.530065333752597,RHOB/FOS/JUN/CYCS/DYNLL1,5
hsa05206,hsa05206,MicroRNAs in cancer,4/95,147/5923,0.209671951180535,0.605718970077101,0.539506774967458,SOCS1/MCL1/VEGFA/SOX4,4
hsa05213,hsa05213,Endometrial cancer,2/95,56/5923,0.226335743460977,0.63897734462428,0.569129618693691,GADD45B/GADD45G,2
hsa00220,hsa00220,Arginine biosynthesis,1/95,16/5923,0.228206194508672,0.63897734462428,0.569129618693691,GLUL,1
hsa04935,hsa04935,Growth hormone synthesis, secretion and action,3/95,105/5923,0.237109470463086,0.647146595660255,0.57640587467715,FOS/JUNB/SOCS1,3
hsa04662,hsa04662,B cell receptor signaling pathway,2/95,58/5923,0.238235285215588,0.647146595660255,0.57640587467715,FOS/JUN,2
hsa04974,hsa04974,Protein digestion and absorption,2/95,59/5923,0.244198558174231,0.650437947049328,0.579337442716,CPB1/ELN,2
hsa04926,hsa04926,Relaxin signaling pathway,3/95,108/5923,0.250015394655128,0.650437947049328,0.579337442716,FOS/JUN/VEGFA,3
hsa05218,hsa05218,Melanoma,2/95,60/5923,0.250168441172818,0.650437947049328,0.579337442716,GADD45B/GADD45G,2
hsa05223,hsa05223,Non-small cell lung cancer,2/95,61/5923,0.256143208224194,0.656592449250752,0.584819185567471,GADD45B/GADD45G,2
hsa04917,hsa04917,Prolactin signaling pathway,2/95,62/5923,0.26212118587199,0.659382930545352,0.587304634493836,FOS/SOCS1,2
hsa00500,hsa00500,Starch and sucrose metabolism,1/95,19/5923,0.264854020258188,0.659382930545352,0.587304634493836,GPI,1
hsa05120,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,2/95,63/5923,0.268100751979978,0.659382930545352,0.587304634493836,JUN/ATP6V0B,2
hsa00900,hsa00900,Terpenoid backbone biosynthesis,1/95,20/5923,0.276683096829236,0.660534627078166,0.58833043707367,ZMPSTE24,1
hsa01524,hsa01524,Platinum drug resistance,2/95,65/5923,0.280058410540634,0.660534627078166,0.58833043707367,PMAIP1/CYCS,2
hsa05169,hsa05169,Epstein-Barr virus infection,4/95,169/5923,0.286720382555501,0.660534627078166,0.58833043707367,GADD45B/GADD45G/JUN/CYCS,4
hsa05211,hsa05211,Renal cell carcinoma,2/95,68/5923,0.29796907964686,0.660534627078166,0.58833043707367,JUN/VEGFA,2
hsa05214,hsa05214,Glioma,2/95,68/5923,0.29796907964686,0.660534627078166,0.58833043707367,GADD45B/GADD45G,2
hsa04921,hsa04921,Oxytocin signaling pathway,3/95,119/5923,0.298104446383528,0.660534627078166,0.58833043707367,FOS/RGS2/JUN,3
hsa03430,hsa03430,Mismatch repair,1/95,22/5923,0.299779115726069,0.660534627078166,0.58833043707367,PCNA,1
hsa04620,hsa04620,Toll-like receptor signaling pathway,2/95,69/5923,0.303926839159597,0.660534627078166,0.58833043707367,FOS/JUN,2
hsa04658,hsa04658,Th1 and Th2 cell differentiation,2/95,69/5923,0.303926839159597,0.660534627078166,0.58833043707367,FOS/JUN,2
hsa04080,hsa04080,Neuroactive ligand-receptor interaction,4/95,174/5923,0.304862135574538,0.660534627078166,0.58833043707367,CALCB/ADM/NPW/GRP,4
hsa05170,hsa05170,Human immunodeficiency virus 1 infection,4/95,179/5923,0.323134827747634,0.68545237276757,0.610524380602694,FOS/JUN/CFL1/CYCS,4
hsa03018,hsa03018,RNA degradation,2/95,73/5923,0.327661299070212,0.68545237276757,0.610524380602694,BTG2/ENO1,2
hsa04713,hsa04713,Circadian entrainment,2/95,73/5923,0.327661299070212,0.68545237276757,0.610524380602694,FOS/RASD1,2
hsa05220,hsa05220,Chronic myeloid leukemia,2/95,75/5923,0.339454047810699,0.695248333042626,0.619249527406387,GADD45B/GADD45G,2
hsa00051,hsa00051,Fructose and mannose metabolism,1/95,26/5923,0.343804120735364,0.695248333042626,0.619249527406387,ALDOA,1
hsa00062,hsa00062,Fatty acid elongation,1/95,26/5923,0.343804120735364,0.695248333042626,0.619249527406387,PPT1,1
hsa00630,hsa00630,Glyoxylate and dicarboxylate metabolism,1/95,27/5923,0.354375361795249,0.698265148615262,0.621936569616832,GLUL,1
hsa04659,hsa04659,Th17 cell differentiation,2/95,78/5923,0.357025689157205,0.698265148615262,0.621936569616832,FOS/JUN,2
hsa05235,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,2/95,78/5923,0.357025689157205,0.698265148615262,0.621936569616832,FOS/JUN,2
hsa04925,hsa04925,Aldosterone synthesis and secretion,2/95,80/5923,0.368650333938827,0.698265148615262,0.621936569616832,NR4A1/NR4A2,2
hsa04912,hsa04912,GnRH signaling pathway,2/95,81/5923,0.374432982268603,0.698265148615262,0.621936569616832,EGR1/JUN,2
hsa05142,hsa05142,Chagas disease (American trypanosomiasis),2/95,82/5923,0.380194707844345,0.698265148615262,0.621936569616832,FOS/JUN,2
hsa05166,hsa05166,Human T-cell leukemia virus 1 infection,4/95,195/5923,0.381970710463399,0.698265148615262,0.621936569616832,FOS/EGR1/ZFP36/JUN,4
hsa04064,hsa04064,NF-kappa B signaling pathway,2/95,83/5923,0.38593469547112,0.698265148615262,0.621936569616832,GADD45B/GADD45G,2
hsa00640,hsa00640,Propanoate metabolism,1/95,31/5923,0.395001333512027,0.698265148615262,0.621936569616832,LDHA,1
hsa05200,hsa05200,Pathways in cancer,8/95,434/5923,0.395033629607508,0.698265148615262,0.621936569616832,FOS/GADD45B/GADD45G/JUN/PMAIP1/CYCS/VEGFA/CKS2,8
hsa05202,hsa05202,Transcriptional misregulation in cancer,3/95,142/5923,0.399441253821654,0.698265148615262,0.621936569616832,GADD45B/ID2/GADD45G,3
hsa00250,hsa00250,Alanine, aspartate and glutamate metabolism,1/95,32/5923,0.404756064217451,0.698265148615262,0.621936569616832,GLUL,1
hsa05231,hsa05231,Choline metabolism in cancer,2/95,87/5923,0.408662029284437,0.698265148615262,0.621936569616832,FOS/JUN,2
hsa04714,hsa04714,Thermogenesis,4/95,203/5923,0.411291660986362,0.698265148615262,0.621936569616832,NDUFA4L2/NDUFA4/NDUFB4/NDUFS5,4
hsa04660,hsa04660,T cell receptor signaling pathway,2/95,88/5923,0.414282155464721,0.698265148615262,0.621936569616832,FOS/JUN,2
hsa00620,hsa00620,Pyruvate metabolism,1/95,33/5923,0.414355143134331,0.698265148615262,0.621936569616832,LDHA,1
hsa03410,hsa03410,Base excision repair,1/95,33/5923,0.414355143134331,0.698265148615262,0.621936569616832,PCNA,1
hsa04979,hsa04979,Cholesterol metabolism,1/95,33/5923,0.414355143134331,0.698265148615262,0.621936569616832,MYLIP,1
hsa01522,hsa01522,Endocrine resistance,2/95,91/5923,0.430984068924969,0.710121595389305,0.632496967553227,FOS/JUN,2
hsa04670,hsa04670,Leukocyte transendothelial migration,2/95,91/5923,0.430984068924969,0.710121595389305,0.632496967553227,CLDN4/CYBA,2
hsa03030,hsa03030,DNA replication,1/95,35/5923,0.433096137847324,0.710121595389305,0.632496967553227,PCNA,1
hsa05321,hsa05321,Inflammatory bowel disease (IBD),1/95,36/5923,0.442242854373225,0.71864463835649,0.640088341855983,JUN,1
hsa04270,hsa04270,Vascular smooth muscle contraction,2/95,96/5923,0.458258552576825,0.728158969209812,0.648562644640319,CALCB/ADM,2
hsa04630,hsa04630,JAK-STAT signaling pathway,2/95,96/5923,0.458258552576825,0.728158969209812,0.648562644640319,SOCS1/MCL1,2
hsa04930,hsa04930,Type II diabetes mellitus,1/95,38/5923,0.460100447577629,0.728158969209812,0.648562644640319,SOCS1,1
hsa04962,hsa04962,Vasopressin-regulated water reabsorption,1/95,39/5923,0.468815903394132,0.729269183057539,0.64955149907959,DYNLL1,1
hsa05219,hsa05219,Bladder cancer,1/95,39/5923,0.468815903394132,0.729269183057539,0.64955149907959,VEGFA,1
hsa00270,hsa00270,Cysteine and methionine metabolism,1/95,40/5923,0.477392125212208,0.736316667700185,0.655828610907048,LDHA,1
hsa00480,hsa00480,Glutathione metabolism,1/95,42/5923,0.494135636616228,0.743066950428812,0.661841008479104,GGCT,1
hsa05416,hsa05416,Viral myocarditis,1/95,43/5923,0.502307225550331,0.743066950428812,0.661841008479104,CYCS,1
hsa04144,hsa04144,Endocytosis,4/95,229/5923,0.504072806441024,0.743066950428812,0.661841008479104,HSPA1B/HSPA1A/HSPA6/HSPA2,4
hsa00520,hsa00520,Amino sugar and nucleotide sugar metabolism,1/95,44/5923,0.510348180239569,0.743066950428812,0.661841008479104,GPI,1
hsa00970,hsa00970,Aminoacyl-tRNA biosynthesis,1/95,44/5923,0.510348180239569,0.743066950428812,0.661841008479104,DARS,1
hsa03420,hsa03420,Nucleotide excision repair,1/95,44/5923,0.510348180239569,0.743066950428812,0.661841008479104,PCNA,1
hsa04740,hsa04740,Olfactory transduction,1/95,44/5923,0.510348180239569,0.743066950428812,0.661841008479104,RGS2,1
hsa05135,hsa05135,Yersinia infection,2/95,108/5923,0.520549079603235,0.751904226093562,0.669712266156209,FOS/JUN,2
hsa05110,hsa05110,Vibrio cholerae infection,1/95,46/5923,0.526046420560649,0.753861799543607,0.671455853844508,ATP6V0B,1
hsa00240,hsa00240,Pyrimidine metabolism,1/95,50/5923,0.555964077277258,0.790511422378601,0.704099242604422,CTPS1,1
hsa04927,hsa04927,Cortisol synthesis and secretion,1/95,52/5923,0.570214297929607,0.803304973973008,0.71549430880187,NR4A1,1
hsa04142,hsa04142,Lysosome,2/95,120/5923,0.577963048335597,0.803304973973008,0.71549430880187,ATP6V0B/PPT1,2
hsa04918,hsa04918,Thyroid hormone synthesis,1/95,54/5923,0.58401185416782,0.803304973973008,0.71549430880187,HSPA5,1
hsa01212,hsa01212,Fatty acid metabolism,1/95,55/5923,0.590745347753449,0.803304973973008,0.71549430880187,PPT1,1
hsa03320,hsa03320,PPAR signaling pathway,1/95,55/5923,0.590745347753449,0.803304973973008,0.71549430880187,FABP5,1
hsa05160,hsa05160,Hepatitis C,2/95,123/5923,0.591521572302643,0.803304973973008,0.71549430880187,CLDN4/CYCS,2
hsa05164,hsa05164,Influenza A,2/95,125/5923,0.600381992016828,0.803304973973008,0.71549430880187,DNAJB1/CYCS,2
hsa05226,hsa05226,Gastric cancer,2/95,125/5923,0.600381992016828,0.803304973973008,0.71549430880187,GADD45B/GADD45G,2
hsa04151,hsa04151,PI3K-Akt signaling pathway,4/95,261/5923,0.608773562336546,0.803304973973008,0.71549430880187,NR4A1/SGK1/MCL1/VEGFA,4
hsa05152,hsa05152,Tuberculosis,2/95,127/5923,0.609099375869644,0.803304973973008,0.71549430880187,ATP6V0B/CYCS,2
hsa04310,hsa04310,Wnt signaling pathway,2/95,131/5923,0.626105314457186,0.812617983022365,0.723789296619111,BAMBI/JUN,2
hsa05230,hsa05230,Central carbon metabolism in cancer,1/95,61/5923,0.628940069621824,0.812617983022365,0.723789296619111,LDHA,1
hsa04934,hsa04934,Cushing syndrome,2/95,133/5923,0.634394352782096,0.812617983022365,0.723789296619111,RASD1/NR4A1,2
hsa04721,hsa04721,Synaptic vesicle cycle,1/95,62/5923,0.634953493945592,0.812617983022365,0.723789296619111,ATP6V0B,1
hsa04621,hsa04621,NOD-like receptor signaling pathway,2/95,134/5923,0.638485558089001,0.812617983022365,0.723789296619111,JUN/CYBA,2
hsa04120,hsa04120,Ubiquitin mediated proteolysis,2/95,137/5923,0.650546719558907,0.817592098066741,0.728219682488595,SOCS1/UBE2S,2
hsa05131,hsa05131,Shigellosis,3/95,207/5923,0.651378319888338,0.817592098066741,0.728219682488595,BNIP3/JUN/CYCS,3
hsa04390,hsa04390,Hippo signaling pathway,2/95,140/5923,0.662290920936588,0.821605200224096,0.731794105462758,ID2/ID1,2
hsa04972,hsa04972,Pancreatic secretion,1/95,67/5923,0.663604200181001,0.821605200224096,0.731794105462758,CPB1,1
hsa05146,hsa05146,Amoebiasis,1/95,68/5923,0.669061440785988,0.822764744750337,0.732826898158195,HSPB1,1
hsa04727,hsa04727,GABAergic synapse,1/95,69/5923,0.674431067280494,0.823801706342616,0.733750507673585,GLUL,1
hsa04218,hsa04218,Cellular senescence,2/95,145/5923,0.681167597090365,0.82648335113631,0.73613901720643,GADD45B/GADD45G,2
hsa01521,hsa01521,EGFR tyrosine kinase inhibitor resistance,1/95,73/5923,0.69506094377497,0.831711765144615,0.74079590417739,VEGFA,1
hsa03013,hsa03013,RNA transport,2/95,149/5923,0.695650351292688,0.831711765144615,0.74079590417739,EIF5/EIF4A2,2
hsa05225,hsa05225,Hepatocellular carcinoma,2/95,150/5923,0.699186264105089,0.831711765144615,0.74079590417739,GADD45B/GADD45G,2
hsa04726,hsa04726,Serotonergic synapse,1/95,77/5923,0.714396488018617,0.841150923081144,0.749203251327335,DUSP1,1
hsa04024,hsa04024,cAMP signaling pathway,2/95,155/5923,0.716364797129545,0.841150923081144,0.749203251327335,FOS/JUN,2
hsa04012,hsa04012,ErbB signaling pathway,1/95,79/5923,0.723604206422841,0.844036352877505,0.751773269769438,JUN,1
hsa04666,hsa04666,Fc gamma R-mediated phagocytosis,1/95,80/5923,0.728097293416309,0.844036352877505,0.751773269769438,CFL1,1
hsa04625,hsa04625,C-type lectin receptor signaling pathway,1/95,83/5923,0.741147440406211,0.853726798442597,0.760404435859803,JUN,1
hsa04922,hsa04922,Glucagon signaling pathway,1/95,86/5923,0.75357751588015,0.861756533220677,0.767556426350401,LDHA,1
hsa04724,hsa04724,Glutamatergic synapse,1/95,87/5923,0.757588161073123,0.861756533220677,0.767556426350401,GLUL,1
hsa04015,hsa04015,Rap1 signaling pathway,2/95,171/5923,0.765938396157781,0.865843404352274,0.771196554483807,ID1/VEGFA,2
hsa04725,hsa04725,Cholinergic synapse,1/95,91/5923,0.772994965409961,0.868426442621068,0.773497236342651,FOS,1
hsa04510,hsa04510,Focal adhesion,2/95,176/5923,0.779829781024727,0.870730184947854,0.775549152585134,JUN/VEGFA,2
hsa05203,hsa05203,Viral carcinogenesis,2/95,178/5923,0.785183806306282,0.871362516754533,0.776112363101203,JUN/PMAIP1,2
hsa04810,hsa04810,Regulation of actin cytoskeleton,2/95,182/5923,0.795553897668412,0.877520056822128,0.781596811744405,CFL1/TMSB4X,2
hsa04514,hsa04514,Cell adhesion molecules (CAMs),1/95,99/5923,0.800960345774321,0.877833614368968,0.781876093769931,CLDN4,1
hsa05163,hsa05163,Human cytomegalovirus infection,2/95,186/5923,0.80548469010779,0.877833614368968,0.781876093769931,CYCS/VEGFA,2
hsa04728,hsa04728,Dopaminergic synapse,1/95,111/5923,0.836639384955581,0.893300270271602,0.795652062590091,FOS,1
hsa00230,hsa00230,Purine metabolism,1/95,112/5923,0.839309594595846,0.893300270271602,0.795652062590091,APRT,1
hsa04371,hsa04371,Apelin signaling pathway,1/95,112/5923,0.839309594595846,0.893300270271602,0.795652062590091,EGR1,1
hsa04722,hsa04722,Neurotrophin signaling pathway,1/95,112/5923,0.839309594595846,0.893300270271602,0.795652062590091,JUN,1
hsa04217,hsa04217,Necroptosis,1/95,120/5923,0.859173010868427,0.908681365203126,0.809351823257845,GLUL,1
hsa04910,hsa04910,Insulin signaling pathway,1/95,122/5923,0.863746572418356,0.908681365203126,0.809351823257845,SOCS1,1
hsa04022,hsa04022,cGMP-PKG signaling pathway,1/95,128/5923,0.876603699722876,0.913771653487007,0.81388568326778,RGS2,1
hsa04140,hsa04140,Autophagy - animal,1/95,129/5923,0.878626589891353,0.913771653487007,0.81388568326778,BNIP3,1
hsa05034,hsa05034,Alcoholism,1/95,142/5923,0.902121318128063,0.930885855885462,0.829129102408104,FOSB,1
hsa04150,hsa04150,mTOR signaling pathway,1/95,144/5923,0.905312068635861,0.930885855885462,0.829129102408104,SGK1,1
hsa04360,hsa04360,Axon guidance,1/95,161/5923,0.928592003043178,0.94945923906662,0.845672196739499,CFL1,1
hsa05205,hsa05205,Proteoglycans in cancer,1/95,178/5923,0.946193594673853,0.95231584842272,0.84821654515384,VEGFA,1
hsa05165,hsa05165,Human papillomavirus infection,2/95,284/5923,0.946987334513128,0.95231584842272,0.84821654515384,ATP6V0B/VEGFA,2
hsa04014,hsa04014,Ras signaling pathway,1/95,179/5923,0.947083343761057,0.95231584842272,0.84821654515384,VEGFA,1
hsa05168,hsa05168,Herpes simplex virus 1 infection,3/95,439/5923,0.976050012366504,0.976050012366504,0.869356286318344,ZNF10/CYCS/SRSF7,3
