,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0000956,GO:0000956,nuclear-transcribed mRNA catabolic process,36/317,192/12743,9.96237532875872e-22,3.25588539153524e-19,2.90577224900063e-19,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/LSM3/RPS14/LSM5,36
GO:0090150,GO:0090150,establishment of protein localization to membrane,39/317,266/12743,1.77299715675104e-19,5.31160398209999e-17,4.74043450331331e-17,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/CD24/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/YWHAH/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/HSPA5/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/YWHAG/RPS14/MACF1,39
GO:0006402,GO:0006402,mRNA catabolic process,42/317,320/12743,4.56783315676796e-19,1.26318155373698e-16,1.12734862039099e-16,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/YBX1/RPS28/RPL38/HSPA1A/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/HSPA1B/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/PSMB8/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/PSMA6/LSM3/RPS14/PABPC4/LSM5,42
GO:0006401,GO:0006401,RNA catabolic process,43/317,344/12743,1.0983061778221e-18,2.82029336376461e-16,2.51702047368554e-16,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/YBX1/RPS28/RPL38/HSPA1A/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/HSPA1B/RPL39/RPL32/RPSA/RPL34/TRIR/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/PSMB8/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/PSMA6/LSM3/RPS14/PABPC4/LSM5,43
GO:0006605,GO:0006605,protein targeting,42/317,338/12743,3.59523922995946e-18,8.61659002113616e-16,7.69002748976591e-16,RPS21/RPL13/RPS27/RPS29/SEC61G/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/GABARAP/RPL39/RPL32/TOMM7/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/SLC25A6/OS9/TSPO/RPS5/RPL27/RPS4Y1/HSPA5/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/YWHAG/RPS14,42
GO:0072594,GO:0072594,establishment of protein localization to organelle,43/317,419/12743,1.71886237566815e-15,3.86206890032938e-13,3.44677139541877e-13,APOD/RPS21/RPL13/RPS27/RPS29/SEC61G/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/TOMM7/RPSA/RPL34/RPS19/YWHAH/RPL36A/RPL35A/RPLP0/SLC25A6/TSPO/RPS5/RPL27/RPS4Y1/HSPA5/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/CDKN1A/YWHAG/RPS14,43
GO:0072657,GO:0072657,protein localization to membrane,44/317,497/12743,1.61539630179579e-13,3.41608806173875e-11,3.04874794295577e-11,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/BSG/RPL38/RAMP1/RPL3/CD24/RPL15/RPL37/RPL24/RPL29/RPL14/VAMP8/RAB13/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/YWHAH/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/HSPA5/RPS3/RPLP1/RPL18A/RPL41/GRIK2/RPL27A/RPS13/YWHAG/RPS14/MACF1,44
GO:0006457,GO:0006457,protein folding,20/317,167/12743,5.9279357494481e-09,1.18394050107033e-06,1.05662854762092e-06,B2M/HSP90B1/PDIA3/HSPA1A/CALR/RGS7/GNB2/PPIB/PDIA6/HSPA1B/GNG2/GRN/HSPA6/TBCD/ERP29/PPIA/SNRNP70/HSPA5/DNAJB1/NPPA,20
GO:0002181,GO:0002181,cytoplasmic translation,13/317,67/12743,8.29381900855876e-09,1.5692778597773e-06,1.40052965861978e-06,RPS21/RPS29/RPS28/RPL38/RPL24/EEF2/RPL36/RPL39/RPL32/RPL36A/RPL18A/RPL41/EIF3L,13
GO:0043299,GO:0043299,leukocyte degranulation,29/317,416/12743,5.45900614910669e-07,9.81256355301928e-05,8.75739512761958e-05,B2M/FABP5/CHGA/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/S100A13/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/NPPA/TUBB4B,29
GO:0002275,GO:0002275,myeloid cell activation involved in immune response,29/317,421/12743,6.98232261011351e-07,0.000119530713254086,0.000106677289802637,B2M/FABP5/CHGA/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/S100A13/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/NPPA/TUBB4B,29
GO:0010035,GO:0010035,response to inorganic substance,29/317,423/12743,7.69514885306928e-07,0.000125745727849019,0.000112223989015097,B2M/BSG/CALR/EEF2/EEF1A2/CD9/PSAP/CYB5A/PARK7/FOS/S100A13/TSPO/RHOB/SNCB/PGAM2/DUSP1/HGF/PDCD6/AKR1B1/HSPA5/RPS3/MAP1B/IGFBP2/SYT1/ASCL1/JUN/MT2A/GGH/JUNB,29
GO:0002444,GO:0002444,myeloid leukocyte mediated immunity,29/317,433/12743,1.238288380336e-06,0.00019354985770904,0.000172736978639091,B2M/FABP5/CHGA/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/S100A13/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/NPPA/TUBB4B,29
GO:0043312,GO:0043312,neutrophil degranulation,26/317,384/12743,3.69230950610697e-06,0.00055307719476894,0.000493603481342721,B2M/FABP5/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/TUBB4B,26
GO:0002283,GO:0002283,neutrophil activation involved in immune response,26/317,385/12743,3.87145882863435e-06,0.00055671577955762,0.000496850800407474,B2M/FABP5/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/TUBB4B,26
GO:0002274,GO:0002274,myeloid leukocyte activation,30/317,491/12743,5.23492677370062e-06,0.000714470953690027,0.000637642183397175,B2M/FABP5/CHGA/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/S100A13/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/JUN/GGH/CD47/NPPA/TUBB4B,30
GO:0042119,GO:0042119,neutrophil activation,26/317,392/12743,5.36598490949395e-06,0.000714470953690027,0.000637642183397175,B2M/FABP5/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/TUBB4B,26
GO:0002446,GO:0002446,neutrophil mediated immunity,26/317,396/12743,6.44057259326166e-06,0.000798408912854333,0.000712554093076643,B2M/FABP5/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/TUBB4B,26
GO:0036230,GO:0036230,granulocyte activation,26/317,396/12743,6.44057259326166e-06,0.000798408912854333,0.000712554093076643,B2M/FABP5/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/TUBB4B,26
GO:0010038,GO:0010038,response to metal ion,20/317,272/12743,1.53608253062372e-05,0.00184073889919743,0.00164279984327758,B2M/BSG/CALR/CYB5A/PARK7/FOS/S100A13/TSPO/SNCB/PGAM2/DUSP1/PDCD6/HSPA5/IGFBP2/SYT1/ASCL1/JUN/MT2A/GGH/JUNB,20
GO:0010592,GO:0010592,positive regulation of lamellipodium assembly,5/317,16/12743,3.2176885708073e-05,0.00373148077808137,0.00333022572625489,FSCN1/CDC42/RAC1/BRK1/AKIRIN1,5
GO:0002576,GO:0002576,platelet degranulation,11/317,100/12743,3.7437829716717e-05,0.00420590618223742,0.00375363503212347,TIMP1/TAGLN2/LGALS3BP/CD9/CD63/PSAP/HGF/ALDOA/MANF/CHID1/VEGFA,11
GO:0002479,GO:0002479,antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent,9/317,68/12743,4.41659951089102e-05,0.00481141673989491,0.00429403359145002,B2M/HLA-A/HLA-C/HLA-B/PDIA3/CALR/VAMP8/PSMB8/PSMA6,9
GO:0043618,GO:0043618,regulation of transcription from RNA polymerase II promoter in response to stress,11/317,104/12743,5.39810904452976e-05,0.00570770647502485,0.00509394314790301,HSPA1A/CA9/TMBIM6/EGR1/PSMB8/HSPA5/RBX1/PSMA6/JUN/DNAJB1/VEGFA,11
GO:0042026,GO:0042026,protein refolding,5/317,18/12743,6.05816672445382e-05,0.00622260267840328,0.00555347133116849,B2M/HSPA1A/HSPA1B/HSPA6/SNRNP70,5
GO:0042590,GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,9/317,71/12743,6.25256615740224e-05,0.00624388203773918,0.00557246247010586,B2M/HLA-A/HLA-C/HLA-B/PDIA3/CALR/VAMP8/PSMB8/PSMA6,9
GO:1903573,GO:1903573,negative regulation of response to endoplasmic reticulum stress,7/317,43/12743,8.23379633089164e-05,0.00786889757891462,0.00702273620394752,HSPA1A/PARK7/TMBIM6/OS9/PPP1R15A/HSPA5/SVIP,7
GO:0043620,GO:0043620,regulation of DNA-templated transcription in response to stress,11/317,109/12743,8.31761079273312e-05,0.00786889757891462,0.00702273620394752,HSPA1A/CA9/TMBIM6/EGR1/PSMB8/HSPA5/RBX1/PSMA6/JUN/DNAJB1/VEGFA,11
GO:0006119,GO:0006119,oxidative phosphorylation,11/317,111/12743,9.81631049610867e-05,0.0088449669537381,0.00789384650464643,RHOA/PARK7/NDUFB1/COX4I1/ATP5F1E/NDUFB4/ATP5ME/NDUFA3/NDUFA6/UQCR10/NDUFS5,11
GO:0007218,GO:0007218,neuropeptide signaling pathway,6/317,31/12743,9.84140968427049e-05,0.0088449669537381,0.00789384650464643,NPW/TAC3/GRP/PCSK1N/SCG5/NPPA,6
GO:0002685,GO:0002685,regulation of leukocyte migration,12/317,135/12743,0.000136959239036232,0.0120089869350062,0.0107176318506402,APOD/MDK/S100A14/RHOA/CALR/CD9/MIF/RAC1/DUSP1/SELENOK/AKIRIN1/VEGFA,12
GO:1905897,GO:1905897,regulation of response to endoplasmic reticulum stress,9/317,79/12743,0.000145204784511776,0.0124288381028532,0.0110923354183432,HSPA1A/PARK7/TMBIM6/OS9/ERP29/PPP1R15A/HSPA5/SVIP/MANF,9
GO:0097201,GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress,4/317,12/12743,0.000158827812197703,0.0132787438337382,0.0118508487534541,HSPA1A/TMBIM6/JUN/DNAJB1,4
GO:0009199,GO:0009199,ribonucleoside triphosphate metabolic process,18/317,273/12743,0.000165890295043984,0.0135539911518891,0.0120964980692359,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/NDUFA3/ALDOA/NDUFA6/UQCR10/NME4/CTPS1/NDUFS5,18
GO:0045730,GO:0045730,respiratory burst,5/317,22/12743,0.000171569656073353,0.013706509190749,0.0122326154786334,CD24/GRN/RPS19/RAC1/SELENOK,5
GO:0010591,GO:0010591,regulation of lamellipodium assembly,5/317,23/12743,0.000214794997785444,0.0167866960225798,0.0149815824542342,FSCN1/CDC42/RAC1/BRK1/AKIRIN1,5
GO:1902745,GO:1902745,positive regulation of lamellipodium organization,5/317,24/12743,0.000265836957894528,0.0200910450960891,0.0179306069695863,FSCN1/CDC42/RAC1/BRK1/AKIRIN1,5
GO:0007565,GO:0007565,female pregnancy,12/317,145/12743,0.000268253175135543,0.0200910450960891,0.0179306069695863,TAC3/TIMP1/BSG/CALR/RPL29/FOS/IGFBP5/RGS2/AKR1B1/IGFBP2/JUNB/NPPA,12
GO:0050900,GO:0050900,leukocyte migration,18/317,285/12743,0.000281785595875338,0.0206738615749355,0.0184507517986688,APOD/MDK/S100A14/CHGA/BSG/RHOA/CALR/EPCAM/CD9/MIF/RPS19/RAC1/PPIA/DUSP1/SELENOK/CD47/AKIRIN1/VEGFA,18
GO:0034976,GO:0034976,response to endoplasmic reticulum stress,16/317,237/12743,0.00029170869618641,0.0209738552558029,0.0187184864416038,HSP90B1/HSPA1A/CALR/EEF2/PDIA6/PARK7/TMBIM6/OS9/ERP29/SERP1/PPP1R15A/SELENOK/HSPA5/SVIP/MANF/JUN,16
GO:0031346,GO:0031346,positive regulation of cell projection organization,19/317,314/12743,0.000330019255064023,0.0229237291967095,0.0204586857745614,TUBB2B/MDK/FSCN1/RHOA/GRN/CDC42/RAC1/BRK1/RGS2/HGF/HSPA5/MAP1B/SNX3/SYT1/DPYSL3/CAMK2B/MACF1/AKIRIN1/VEGFA,19
GO:0002474,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,9/317,88/12743,0.000331581062094269,0.0229237291967095,0.0204586857745614,B2M/HLA-A/HLA-C/HLA-B/PDIA3/CALR/VAMP8/PSMB8/PSMA6,9
GO:0048857,GO:0048857,neural nucleus development,7/317,54/12743,0.000358177087894287,0.0241372616108471,0.0215417241460689,S100A1/RHOA/YWHAH/CDC42/BASP1/HSPA5/ASCL1,7
GO:0009141,GO:0009141,nucleoside triphosphate metabolic process,18/317,291/12743,0.000362562483167105,0.0241372616108471,0.0215417241460689,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/NDUFA3/ALDOA/NDUFA6/UQCR10/NME4/CTPS1/NDUFS5,18
GO:0009205,GO:0009205,purine ribonucleoside triphosphate metabolic process,17/317,268/12743,0.000393942399642966,0.0257495077584811,0.0229806016097944,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/NDUFA3/ALDOA/NDUFA6/UQCR10/NME4/NDUFS5,17
GO:0046034,GO:0046034,ATP metabolic process,16/317,244/12743,0.000403555015477731,0.0259067907257579,0.023120971563461,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/NDUFA3/ALDOA/NDUFA6/UQCR10/NDUFS5,16
GO:0021762,GO:0021762,substantia nigra development,6/317,40/12743,0.000425079984724032,0.0268098692119806,0.0239269398603666,S100A1/RHOA/YWHAH/CDC42/BASP1/HSPA5,6
GO:0009167,GO:0009167,purine ribonucleoside monophosphate metabolic process,17/317,272/12743,0.000467012504534036,0.0289400668093633,0.025828072215779,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/APRT/NDUFA3/ALDOA/NDUFA6/UQCR10/NDUFS5,17
GO:0031116,GO:0031116,positive regulation of microtubule polymerization,5/317,27/12743,0.000474955199374808,0.0289400668093633,0.025828072215779,HSPA1A/HSPA1B/RAC1/RPS3/MAP1B,5
GO:0009126,GO:0009126,purine nucleoside monophosphate metabolic process,17/317,273/12743,0.000487008901257985,0.0291799500003743,0.0260421601935849,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/APRT/NDUFA3/ALDOA/NDUFA6/UQCR10/NDUFS5,17
GO:0009144,GO:0009144,purine nucleoside triphosphate metabolic process,17/317,275/12743,0.000529225387142763,0.0303743718427026,0.0271081429987724,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/NDUFA3/ALDOA/NDUFA6/UQCR10/NME4/NDUFS5,17
GO:0032103,GO:0032103,positive regulation of response to external stimulus,14/317,202/12743,0.000532183994033265,0.0303743718427026,0.0271081429987724,TUBB2B/MDK/S100A14/CALR/VAMP8/MIF/PARK7/NEAT1/GRN/RPS19/RAC1/AKIRIN1/NPPA/VEGFA,14
GO:0042775,GO:0042775,mitochondrial ATP synthesis coupled electron transport,8/317,75/12743,0.000532290800025108,0.0303743718427026,0.0271081429987724,PARK7/NDUFB1/COX4I1/NDUFB4/NDUFA3/NDUFA6/UQCR10/NDUFS5,8
GO:0042773,GO:0042773,ATP synthesis coupled electron transport,8/317,76/12743,0.000582291522119899,0.0327084065940787,0.029191193411537,PARK7/NDUFB1/COX4I1/NDUFB4/NDUFA3/NDUFA6/UQCR10/NDUFS5,8
GO:0097529,GO:0097529,myeloid leukocyte migration,10/317,116/12743,0.000625157442777622,0.034546025305277,0.0308312085880929,MDK/S100A14/CHGA/CD9/MIF/RPS19/RAC1/DUSP1/CD47/AKIRIN1,10
GO:0031113,GO:0031113,regulation of microtubule polymerization,6/317,43/12743,0.000634224664853487,0.034546025305277,0.0308312085880929,HSPA1A/HSPA1B/RAC1/TBCD/RPS3/MAP1B,6
GO:0042177,GO:0042177,negative regulation of protein catabolic process,10/317,117/12743,0.000668844552390152,0.0354628927978487,0.0316494831265187,TIMP1/FHIT/PARK7/GABARAPL2/OS9/SNRNP70/SVIP/NOP53/SNX3/ATRAID,10
GO:0031112,GO:0031112,positive regulation of microtubule polymerization or depolymerization,5/317,29/12743,0.000670786289361255,0.0354628927978487,0.0316494831265187,HSPA1A/HSPA1B/RAC1/RPS3/MAP1B,5
GO:0009161,GO:0009161,ribonucleoside monophosphate metabolic process,17/317,285/12743,0.000790860268418883,0.0408113890216032,0.0364228427605143,RHOA/HSPA1A/PARK7/HSPA1B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/TSPO/ATP5ME/PGAM2/APRT/NDUFA3/ALDOA/NDUFA6/UQCR10/NDUFS5,17
GO:0031102,GO:0031102,neuron projection regeneration,6/317,45/12743,0.000812786384433659,0.0408113890216032,0.0364228427605143,APOD/GRN/TSPO/HGF/MAP1B/JUN,6
GO:0071674,GO:0071674,mononuclear cell migration,6/317,45/12743,0.000812786384433659,0.0408113890216032,0.0364228427605143,MDK/S100A14/RPS19/DUSP1/CD47/AKIRIN1,6
GO:0044706,GO:0044706,multi-multicellular organism process,12/317,164/12743,0.00081736300683044,0.0408113890216032,0.0364228427605143,TAC3/TIMP1/BSG/CALR/RPL29/FOS/IGFBP5/RGS2/AKR1B1/IGFBP2/JUNB/NPPA,12
GO:0061162,GO:0061162,establishment of monopolar cell polarity,4/317,18/12743,0.000872461414004838,0.0429657367581834,0.0383455283329019,FSCN1/RHOA/CDC42/MAP1B,4
GO:0002532,GO:0002532,production of molecular mediator involved in inflammatory response,6/317,46/12743,0.000915458661825098,0.0438809851901497,0.039162357912181,APOD/VAMP8/GRN/RPS19/CHID1/NPPA,6
GO:0006120,GO:0006120,mitochondrial electron transport, NADH to ubiquinone,6/317,46/12743,0.000915458661825098,0.0438809851901497,0.039162357912181,PARK7/NDUFB1/NDUFB4/NDUFA3/NDUFA6/NDUFS5,6
GO:0022900,GO:0022900,electron transport chain,11/317,144/12743,0.000939412465409428,0.0444366817519328,0.0396582990937387,CYB5A/PARK7/NDUFB1/COX4I1/NDUFB4/AKR1B1/NDUFA3/NDUFA4L2/NDUFA6/UQCR10/NDUFS5,11
GO:0010770,GO:0010770,positive regulation of cell morphogenesis involved in differentiation,10/317,124/12743,0.00105058456272863,0.0490500195196028,0.0437755536185489,TUBB2B/MDK/RHOA/CALR/CDC42/RAC1/MAP1B/CAMK2B/MACF1/VEGFA,10
GO:0061339,GO:0061339,establishment or maintenance of monopolar cell polarity,4/317,19/12743,0.00108363734415366,0.0499445673363127,0.0445739085692354,FSCN1/RHOA/CDC42/MAP1B,4
GO:0070482,GO:0070482,response to oxygen levels,18/317,320/12743,0.00110021225631575,0.0500666210310776,0.0446828375383133,HSP90B1/RHOA/CD24/CA9/TMBIM6/EGR1/ATP6AP1/CHCHD2/PSMB8/RBX1/NOP53/PSMA6/CDKN1A/FAM162A/NPPA/VEGFA/HILPDA/MALAT1,18
GO:1900744,GO:1900744,regulation of p38MAPK cascade,5/317,33/12743,0.00123591771642536,0.0555390523818646,0.0495668052587434,GADD45G/DUSP1/HGF/GADD45B/VEGFA,5
GO:0009636,GO:0009636,response to toxic substance,20/317,379/12743,0.00129575730882775,0.0575092287066145,0.0513251238116568,RHOA/EEF2/CLDN18/SELENOW/PSAP/PARK7/FOS/PON3/EGR1/RHOB/RGS2/DUSP1/HGF/BPHL/SRSF9/RPS3/MAP1B/CDKN1A/JUN/GGH,20
GO:0034605,GO:0034605,cellular response to heat,9/317,107/12743,0.00137960455444563,0.0604463620455932,0.0539464201786013,HSPA1A/HSPA1B/HSBP1/HSPA6/PDCD6/CDKN1A/IER5/CAMK2B/DNAJB1,9
GO:1902743,GO:1902743,regulation of lamellipodium organization,5/317,34/12743,0.00141989910543308,0.0604463620455932,0.0539464201786013,FSCN1/CDC42/RAC1/BRK1/AKIRIN1,5
