,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-72613,R-HSA-72613,Eukaryotic Translation Initiation,36/230,115/8183,1.17842520281585e-28,6.90360764649619e-27,5.83010363498368e-27,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/EIF4A2/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14/EIF3L,36
R-HSA-72737,R-HSA-72737,Cap-dependent Translation Initiation,36/230,115/8183,1.17842520281585e-28,6.90360764649619e-27,5.83010363498368e-27,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/EIF4A2/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14/EIF3L,36
R-HSA-927802,R-HSA-927802,Nonsense-Mediated Decay (NMD),34/230,111/8183,9.89067075052959e-27,4.96652966973021e-25,4.19423932578849e-25,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,34
R-HSA-975957,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),34/230,111/8183,9.89067075052959e-27,4.96652966973021e-25,4.19423932578849e-25,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,34
R-HSA-168255,R-HSA-168255,Influenza Life Cycle,37/230,139/8183,1.36025841431656e-26,6.37507776843026e-25,5.38375961876869e-25,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/HSPA1A/CALR/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/HSPA1B/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,37
R-HSA-168254,R-HSA-168254,Influenza Infection,38/230,149/8183,1.49850396986806e-26,6.5840518176078e-25,5.56023841451044e-25,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/HSPA1A/CALR/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/HSPA1B/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/SLC25A6/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,38
R-HSA-2408522,R-HSA-2408522,Selenoamino acid metabolism,34/230,113/8183,1.93689202771719e-26,8.0096182087364e-25,6.76413067264705e-25,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,34
R-HSA-168273,R-HSA-168273,Influenza Viral RNA Transcription and Replication,34/230,129/8183,2.5535717561848e-24,9.97311635887731e-23,8.4223068449604e-23,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,34
R-HSA-376176,R-HSA-376176,Signaling by ROBO receptors,41/230,205/8183,3.49100539473024e-24,1.29167199605019e-22,1.09081830616502e-22,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RHOA/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/CDC42/RPLP0/RAC1/RPS5/RPL27/PFN2/RPS4Y1/PSMB8/RPS3/RPLP1/RBX1/RPL18A/RPL41/RPL27A/RPS13/PSMA6/RPS14,41
R-HSA-9010553,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,37/230,162/8183,5.16071175030602e-24,1.81399018023257e-22,1.53191654061716e-22,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/PSMB8/RPS3/RPLP1/RBX1/RPL18A/RPL41/RPL27A/RPS13/PSMA6/RPS14,37
R-HSA-72766,R-HSA-72766,Translation,45/230,287/8183,6.24477157644184e-22,2.09051162773267e-20,1.76543918251288e-20,RPS21/RPL13/RPS27/RPS29/SEC61G/RPS2/RPL37A/RPS28/RPL38/EIF4A2/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/EEF2/SSR4/EEF1A2/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/MRPS24/SPCS1/RPS5/RPL27/MRPL33/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14/EIF3L/RPN1/SEC11C,45
R-HSA-5663205,R-HSA-5663205,Infectious disease,48/230,362/8183,3.47552940475419e-20,1.11058962342827e-18,9.37894059464767e-19,B2M/RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/HSPA1A/CALR/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/EEF2/CD9/RPS18/RPL36/HSPA1B/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/SLC25A6/RAC1/PPIA/RPS5/RPL27/RPS4Y1/PSMB8/RPS3/RPLP1/RBX1/RPL18A/RPL41/RPL27A/RPS13/PSMA6/SYT1/RPS14/RANBP1,48
R-HSA-6791226,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,34/230,179/8183,2.22326181388978e-19,6.79544806593269e-18,5.73876275988027e-18,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,34
R-HSA-8868773,R-HSA-8868773,rRNA processing in the nucleus and cytosol,34/230,189/8183,1.34166861695505e-18,3.92997099049749e-17,3.31886447352038e-17,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,34
R-HSA-72312,R-HSA-72312,rRNA processing,34/230,198/8183,6.1244846981485e-18,1.72220509711936e-16,1.45440394516032e-16,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/RPS5/RPL27/RPS4Y1/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/RPS14,34
R-HSA-422475,R-HSA-422475,Axon guidance,50/230,498/8183,7.96009390407708e-16,2.1522869286793e-14,1.81760848659898e-14,RPS21/TUBB2B/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RHOA/RPL3/CD24/RPL15/RPL37/RPL24/RPL29/TUBA1A/RPL14/TUBB2A/TUBB3/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/CDC42/RPLP0/RAC1/RHOB/RPS5/RPL27/PFN2/RPS4Y1/PSMB8/RPS3/RPLP1/RBX1/RPL18A/RPL41/RPL27A/RPS13/PSMA6/ALCAM/RPS14/DPYSL3/TUBB4B,50
R-HSA-71291,R-HSA-71291,Metabolism of amino acids and derivatives,38/230,320/8183,1.91401111534295e-14,4.9835178299485e-13,4.20858584426287e-13,RPS21/RPL13/RPS27/RPS29/RPS2/RPL37A/RPS28/RPL38/RPL3/RPL15/RPL37/RPL24/RPL29/RPL14/RPS18/RPL36/RPL39/RPL32/RPSA/RPL34/RPS19/RPL36A/RPL35A/RPLP0/ODC1/RPS5/RPL27/RPS4Y1/PSMB8/RPS3/RPLP1/RPL18A/RPL41/RPL27A/RPS13/PSMA6/RPS14/PCBD1,38
R-HSA-72649,R-HSA-72649,Translation initiation complex formation,15/230,57/8183,2.64805337054563e-11,6.41924661894336e-10,5.42106025766872e-10,RPS21/RPS27/RPS29/RPS2/RPS28/EIF4A2/RPS18/RPSA/RPS19/RPS5/RPS4Y1/RPS3/RPS13/RPS14/EIF3L,15
R-HSA-72702,R-HSA-72702,Ribosomal scanning and start codon recognition,15/230,57/8183,2.64805337054563e-11,6.41924661894336e-10,5.42106025766872e-10,RPS21/RPS27/RPS29/RPS2/RPS28/EIF4A2/RPS18/RPSA/RPS19/RPS5/RPS4Y1/RPS3/RPS13/RPS14/EIF3L,15
R-HSA-72662,R-HSA-72662,Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S,15/230,58/8183,3.48361688590121e-11,8.16327556929517e-10,6.89389446894135e-10,RPS21/RPS27/RPS29/RPS2/RPS28/EIF4A2/RPS18/RPSA/RPS19/RPS5/RPS4Y1/RPS3/RPS13/RPS14/EIF3L,15
R-HSA-72695,R-HSA-72695,Formation of the ternary complex, and subsequently, the 43S complex,14/230,50/8183,4.94789274148034e-11,1.12205438621312e-09,9.47576063224079e-10,RPS21/RPS27/RPS29/RPS2/RPS28/RPS18/RPSA/RPS19/RPS5/RPS4Y1/RPS3/RPS13/RPS14/EIF3L,14
R-HSA-6798695,R-HSA-6798695,Neutrophil degranulation,28/230,379/8183,2.35727943266389e-06,5.17864825363347e-05,4.37337368428431e-05,B2M/HLA-C/HLA-B/FABP5/RHOA/HSPA1A/EEF2/NPC2/VAMP8/CD63/PSAP/MIF/HSPA1B/DPP7/GRN/MME/HSPA6/RAC1/PPIA/FTH1/APRT/DSP/CSTB/SVIP/ALDOA/GGH/CD47/TUBB4B,28
R-HSA-8953897,R-HSA-8953897,Cellular responses to external stimuli,32/230,470/8183,2.4949661629213e-06,5.31503397737477e-05,4.4885515658297e-05,TUBB2B/HSPA1A/TUBA1A/CA9/TUBB2A/TUBB3/TERF2IP/HSPA1B/FOS/GABARAP/GABARAPL2/TOMM7/HIST1H1C/HIST1H2AC/HSBP1/HSPA6/HIST1H4C/SNCB/PSMB8/HSPA5/H2AFV/WIPI2/RBX1/MAP1LC3B/PSMA6/CDKN1A/JUN/MT2A/CAMK2B/DNAJB1/TUBB4B/VEGFA,32
R-HSA-389977,R-HSA-389977,Post-chaperonin tubulin folding pathway,6/230,16/8183,2.92184841413261e-06,6.04135127980948e-05,5.10192726182908e-05,TUBB2B/TUBA1A/TUBB2A/TUBB3/TBCD/TUBB4B,6
R-HSA-983170,R-HSA-983170,Antigen Presentation: Folding, assembly and peptide loading of class I MHC,7/230,25/8183,3.94737050818527e-06,7.92857562072641e-05,6.69569012516238e-05,B2M/HLA-A/HLA-C/HLA-B/PDIA3/CALR/HSPA5,7
R-HSA-76002,R-HSA-76002,Platelet activation, signaling and aggregation,19/230,207/8183,5.19126319342986e-06,0.000100195305080555,8.46150364085247e-05,TIMP1/TAGLN2/RHOA/GNB2/LGALS3BP/CD9/CD63/PSAP/GNG2/CDC42/RAC1/PPIA/RHOB/HGF/HSPA5/ALDOA/MANF/CHID1/VEGFA,19
R-HSA-5626467,R-HSA-5626467,RHO GTPases activate IQGAPs,7/230,26/8183,5.27343710950291e-06,0.000100195305080555,8.46150364085247e-05,TUBB2B/TUBA1A/TUBB2A/TUBB3/CDC42/RAC1/TUBB4B,7
R-HSA-114608,R-HSA-114608,Platelet degranulation ,13/230,103/8183,5.53958077268211e-06,0.000102482244294619,8.65463588862247e-05,TIMP1/TAGLN2/LGALS3BP/CD9/CD63/PSAP/PPIA/HGF/HSPA5/ALDOA/MANF/CHID1/VEGFA,13
R-HSA-76005,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,13/230,106/8183,7.64312554697325e-06,0.000137772237423646,0.000116348793751496,TIMP1/TAGLN2/LGALS3BP/CD9/CD63/PSAP/PPIA/HGF/HSPA5/ALDOA/MANF/CHID1/VEGFA,13
R-HSA-190840,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,5/230,12/8183,1.13223363861644e-05,0.000194136645840818,0.000163948593627643,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-190872,R-HSA-190872,Transport of connexons to the plasma membrane,5/230,12/8183,1.13223363861644e-05,0.000194136645840818,0.000163948593627643,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-3371497,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR),8/230,46/8183,3.57657729964053e-05,0.000598650914677927,0.000505561302505579,TUBB2B/HSPA1A/TUBA1A/TUBB2A/TUBB3/HSPA1B/DNAJB1/TUBB4B,8
R-HSA-2262752,R-HSA-2262752,Cellular responses to stress,25/230,378/8183,5.56773073973299e-05,0.00091025923489123,0.000768714843870112,TUBB2B/HSPA1A/TUBA1A/CA9/TUBB2A/TUBB3/TERF2IP/HSPA1B/FOS/HIST1H1C/HIST1H2AC/HSBP1/HSPA6/HIST1H4C/PSMB8/HSPA5/H2AFV/RBX1/PSMA6/CDKN1A/JUN/CAMK2B/DNAJB1/TUBB4B/VEGFA,25
R-HSA-1236974,R-HSA-1236974,ER-Phagosome pathway,10/230,78/8183,5.9621875277015e-05,0.000952594961812307,0.000804467408043934,B2M/HLA-A/HLA-C/HLA-B/SEC61G/PDIA3/CALR/VAMP8/PSMB8/PSMA6,10
R-HSA-1445148,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,9/230,64/8183,6.70754389946311e-05,0.00104786741362724,0.000884925089894081,TUBB2B/TUBA1A/TUBB2A/TUBB3/RAB13/YWHAH/RAC1/YWHAG/TUBB4B,9
R-HSA-109582,R-HSA-109582,Hemostasis,28/230,461/8183,8.84463322453749e-05,0.00135169068627171,0.00114150415071834,TUBB2B/TIMP1/TAGLN2/BSG/RHOA/GNB2/TUBA1A/LGALS3BP/TUBB2A/EPCAM/TUBB3/CD9/CD63/PSAP/MIF/GNG2/CDC42/RAC1/PPIA/RHOB/HGF/HSPA5/ALDOA/MANF/CHID1/CD47/TUBB4B/VEGFA,28
R-HSA-190861,R-HSA-190861,Gap junction assembly,5/230,19/8183,0.000141455377079054,0.00207173187680365,0.00174957966387251,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-389960,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,5/230,19/8183,0.000141455377079054,0.00207173187680365,0.00174957966387251,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-1236977,R-HSA-1236977,Endosomal/Vacuolar pathway,4/230,11/8183,0.000171761414677636,0.00246425050037506,0.0020810620381995,B2M/HLA-A/HLA-C/HLA-B,4
R-HSA-1236975,R-HSA-1236975,Antigen processing-Cross presentation,10/230,89/8183,0.0001839479706095,0.00258630846676957,0.00218414011418438,B2M/HLA-A/HLA-C/HLA-B/SEC61G/PDIA3/CALR/VAMP8/PSMB8/PSMA6,10
R-HSA-9609736,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,6/230,31/8183,0.000188581546899299,0.00259946720529818,0.00219525268217141,TUBB2B/TUBA1A/TUBB2A/TUBB3/CAMK2B/TUBB4B,6
R-HSA-9619483,R-HSA-9619483,Activation of AMPK downstream of NMDARs,5/230,22/8183,0.000299008003232751,0.00400494306676936,0.0033821784677067,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-5663220,R-HSA-5663220,RHO GTPases Activate Formins,12/230,131/8183,0.000301937386257149,0.00400494306676936,0.0033821784677067,TUBB2B/RPS27/RHOA/TUBA1A/TUBB2A/TUBB3/CDC42/RAC1/RHOB/PFN2/MAD1L1/TUBB4B,12
R-HSA-3371571,R-HSA-3371571,HSF1-dependent transactivation,5/230,24/8183,0.000460958524820476,0.00589188805361444,0.00497570541624399,HSPA1A/HSPA1B/HSBP1/CAMK2B/DNAJB1,5
R-HSA-389957,R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,5/230,24/8183,0.000460958524820476,0.00589188805361444,0.00497570541624399,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-3371568,R-HSA-3371568,Attenuation phase,4/230,14/8183,0.0004874433320378,0.00611915468611738,0.00516763231709247,HSPA1A/HSPA1B/HSBP1/DNAJB1,4
R-HSA-8852276,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,8/230,69/8183,0.000657662577346566,0.00811117178727432,0.00684989277236313,TUBB2B/TUBA1A/TUBB2A/TUBB3/PSMB8/PSMA6/CDKN1A/TUBB4B,8
R-HSA-389958,R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,5/230,26/8183,0.000681424431400059,0.00825933405645245,0.00697501595843255,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-391251,R-HSA-391251,Protein folding,9/230,88/8183,0.000775963624021265,0.00924580385910084,0.00780809070380007,TUBB2B/RGS7/GNB2/TUBA1A/TUBB2A/TUBB3/GNG2/TBCD/TUBB4B,9
R-HSA-6785807,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,8/230,72/8183,0.000875860989328216,0.0102621712582956,0.00866641399966867,TIMP1/HSP90B1/FSCN1/FOS/HGF/CDKN1A/JUNB/VEGFA,8
R-HSA-163200,R-HSA-163200,Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.,10/230,110/8183,0.00101493517603601,0.0116967119467756,0.00987788506098892,NDUFB1/COX4I1/ATP5F1E/NDUFB4/ATP5ME/NDUFAF3/NDUFA3/NDUFA6/UQCR10/NDUFS5,10
R-HSA-190828,R-HSA-190828,Gap junction trafficking,5/230,29/8183,0.00114858277060254,0.0128179366159978,0.0108247604273756,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-5625740,R-HSA-5625740,RHO GTPases activate PKNs,8/230,75/8183,0.00114869133258587,0.0128179366159978,0.0108247604273756,RHOA/HIST1H2AC/YWHAH/RAC1/HIST1H4C/RHOB/H2AFV/YWHAG,8
R-HSA-195258,R-HSA-195258,RHO GTPase Effectors,18/230,291/8183,0.00137445037885533,0.015097478380239,0.0127498357512238,TUBB2B/RPS27/RHOA/TUBA1A/TUBB2A/TUBB3/HIST1H2AC/YWHAH/CDC42/RAC1/BRK1/HIST1H4C/RHOB/PFN2/MAD1L1/H2AFV/YWHAG/TUBB4B,18
R-HSA-157858,R-HSA-157858,Gap junction trafficking and regulation,5/230,31/8183,0.00156996259519464,0.0169797492987974,0.0143394154443688,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-1428517,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,12/230,158/8183,0.00160989343531783,0.0171478043186126,0.014481338078457,BSG/NDUFB1/COX4I1/ATP5F1E/NDUFB4/ATP5ME/NDUFAF3/MDH2/NDUFA3/NDUFA6/UQCR10/NDUFS5,12
R-HSA-8955332,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,5/230,32/8183,0.00181871335778498,0.0190829177689976,0.0161155433431379,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-390466,R-HSA-390466,Chaperonin-mediated protein folding,8/230,82/8183,0.0020514596570015,0.0212084726304714,0.0179105765719636,TUBB2B/RGS7/GNB2/TUBA1A/TUBB2A/TUBB3/GNG2/TUBB4B,8
R-HSA-381183,R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,3/230,10/8183,0.00227205480322054,0.0231486163284643,0.0195490298858335,HSP90B1/CALR/HSPA5,3
R-HSA-6799198,R-HSA-6799198,Complex I biogenesis,6/230,49/8183,0.00235014794547939,0.0236022000810287,0.0199320818233139,NDUFB1/NDUFB4/NDUFAF3/NDUFA3/NDUFA6/NDUFS5,6
R-HSA-438064,R-HSA-438064,Post NMDA receptor activation events,7/230,68/8183,0.00285485416785373,0.0282670771831151,0.0238715752508451,TUBB2B/TUBA1A/TUBB2A/TUBB3/RAC1/CAMK2B/TUBB4B,7
R-HSA-5625970,R-HSA-5625970,RHO GTPases activate KTN1,3/230,11/8183,0.00305966482392412,0.0298742273780369,0.025228815214813,RHOA/CDC42/RAC1,3
R-HSA-380320,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,8/230,88/8183,0.00320452783738354,0.0308600420504196,0.0260613367020089,TUBB2B/MZT2B/TUBA1A/TUBB2A/TUBB3/MZT2A/YWHAG/TUBB4B,8
R-HSA-611105,R-HSA-611105,Respiratory electron transport,8/230,90/8183,0.00368405794238139,0.0349985504526232,0.0295563112304851,NDUFB1/COX4I1/NDUFB4/NDUFAF3/NDUFA3/NDUFA6/UQCR10/NDUFS5,8
