,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9010553,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,52/331,162/8183,1.34510450471244e-33,9.05063173885086e-32,7.23120090879245e-32,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/PSMB9/PSMB8/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/PSMD6/RPL17/ELOB/RPL28/RPL22L1/RPS26/RPS23/RPS25/PSMD7/RPS15A/RPL4/RPS9/RBX1/RPS20/RPS14/RPLP1/PSME1/UBC,52
R-HSA-376176,R-HSA-376176,Signaling by ROBO receptors,57/331,205/8183,4.89162114260319e-33,2.71604972413807e-31,2.17004755029469e-31,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RHOA/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/PFN2/PSMB9/PSMB8/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/PSMD6/RPL17/ELOB/RPL28/CDC42/RPL22L1/RPS26/RPS23/RPS25/PSMD7/RPS15A/RAC1/RPL4/RPS9/RBX1/PFN1/RPS20/RPS14/RPLP1/PSME1/UBC,57
R-HSA-927802,R-HSA-927802,Nonsense-Mediated Decay (NMD),44/331,111/8183,4.90157593528102e-33,2.71604972413807e-31,2.17004755029469e-31,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/RPLP1,44
R-HSA-975957,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),44/331,111/8183,4.90157593528102e-33,2.71604972413807e-31,2.17004755029469e-31,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/RPLP1,44
R-HSA-168255,R-HSA-168255,Influenza Life Cycle,48/331,139/8183,1.03931797185416e-32,5.43909738603676e-31,4.34568625658317e-31,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/CALR/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/HSPA1A/RPS18/RPSA/RPS17/RPL35/RPL27A/RPS16/RPL31/HSPA1B/RPL41/RPL21/POLR2H/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/RPLP1,48
R-HSA-168254,R-HSA-168254,Influenza Infection,49/331,149/8183,3.12197074859206e-32,1.54784023430196e-30,1.23668093365281e-30,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/CALR/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/HSPA1A/RPS18/RPSA/RPS17/SLC25A6/RPL35/RPL27A/RPS16/RPL31/HSPA1B/RPL41/RPL21/POLR2H/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/RPLP1,49
R-HSA-168273,R-HSA-168273,Influenza Viral RNA Transcription and Replication,45/331,129/8183,6.59394740639266e-31,3.10574922841094e-29,2.48140652398461e-29,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/POLR2H/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/RPLP1,45
R-HSA-72766,R-HSA-72766,Translation,61/331,287/8183,3.08044290936863e-28,1.38179867648822e-26,1.10401838606445e-26,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/SSR4/RPL29/RPS28/RPL3/RPL14/RPL26/SEC61G/RPL24/RPS29/RPL36/RPL34/EIF4A2/SPCS1/RPL32/RPL27/RPLP2/RPS19/EEF2/RPL39/RPS18/RPSA/RPS17/EIF3L/RPL35/RPL27A/RPS16/RPL31/SEC11C/RPL41/RPL21/EIF4A1/RPL17/MRPL33/RPL28/EEF1E1/RPL22L1/RPS26/RPS23/RPS25/RPN1/RPS15A/SEC11A/DDOST/SRP9/RPL4/RPS9/MRPS26/RPS20/RPS14/TRMT112/RPLP1/EPRS,61
R-HSA-5663205,R-HSA-5663205,Infectious disease,63/331,362/8183,4.42512103668293e-24,1.89475637116151e-22,1.51385719675995e-22,RPS21/RPL37A/RPL36A/B2M/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/CD9/CALR/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/EEF2/RPL39/HSPA1A/RPS18/RPSA/PSMB9/PSMB8/RPS17/SLC25A6/RPL35/RPL27A/ELMO1/RPS16/RPL31/HSPA1B/RPL41/RPL21/POLR2H/PSMD6/RPL17/ELOB/RPL28/RPL22L1/RPS26/RPS23/RPS25/PSMD7/RPS15A/RAC1/RPL4/RPS9/RBX1/RPS20/AP2M1/RPS14/RPLP1/PSME1/UBC,63
R-HSA-6791226,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,44/331,179/8183,3.77513992841413e-23,1.54616600546353e-21,1.23534327176938e-21,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/RPLP1,44
R-HSA-8868773,R-HSA-8868773,rRNA processing in the nucleus and cytosol,45/331,189/8183,4.82130421207752e-23,1.89236190324043e-21,1.51194408405063e-21,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/TRMT112/RPLP1,45
R-HSA-422475,R-HSA-422475,Axon guidance,72/331,498/8183,1.60916708036722e-22,6.06334155882369e-21,4.84443984194764e-21,RPS21/TUBB2B/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RHOA/RPL29/RPS28/RPL3/RPL14/RPL26/CD24/RPL24/RPS29/TUBA1A/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/TUBB2A/RPSA/PFN2/PSMB9/PSMB8/RPS17/TUBB3/MYL6/RPL35/RPL27A/RPS16/RPL31/RPL41/RET/RPL21/PSMD6/RPL17/MYL12B/ELOB/RPL28/CDC42/RPL22L1/RPS26/RPS23/RPS25/PSMD7/ALCAM/RPS15A/RAC1/DPYSL3/RHOB/RPL4/RPS9/NCSTN/RBX1/PFN1/RPS20/AP2M1/RPS14/HRAS/RPLP1/PSME1/TUBB4B/UBC,72
R-HSA-71291,R-HSA-71291,Metabolism of amino acids and derivatives,57/331,320/8183,2.67888097542343e-22,9.70579184172642e-21,7.75465545517308e-21,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/OAZ1/PCBD1/RPSA/PSMB9/PSMB8/RPS17/TPH1/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/PSMD6/RPL17/RPL28/EEF1E1/RPL22L1/RPS26/RPS23/RPS25/PSMD7/PDHB/RPS15A/RPL4/RPS9/ADI1/RPS20/RPS14/RPLP1/EPRS/PSME1/SRM,57
R-HSA-72312,R-HSA-72312,rRNA processing,45/331,198/8183,3.76782866980396e-22,1.3145535581316e-20,1.05029142257693e-20,RPS21/RPL37A/RPL36A/RPS10/RPS27/RPL13/RPL37/RPL38/RPL15/RPL29/RPS28/RPL3/RPL14/RPL26/RPL24/RPS29/RPL36/RPL34/RPL32/RPL27/RPLP2/RPS19/RPL39/RPS18/RPSA/RPS17/RPL35/RPL27A/RPS16/RPL31/RPL41/RPL21/RPL17/RPL28/RPL22L1/RPS26/RPS23/RPS25/RPS15A/RPL4/RPS9/RPS20/RPS14/TRMT112/RPLP1,45
R-HSA-72649,R-HSA-72649,Translation initiation complex formation,20/331,57/8183,2.41408257478129e-14,7.84160615670336e-13,6.26522337919645e-13,RPS21/RPS10/RPS27/RPS28/RPS29/EIF4A2/RPS19/RPS18/RPSA/RPS17/EIF3L/RPS16/EIF4A1/RPS26/RPS23/RPS25/RPS15A/RPS9/RPS20/RPS14,20
R-HSA-72702,R-HSA-72702,Ribosomal scanning and start codon recognition,20/331,57/8183,2.41408257478129e-14,7.84160615670336e-13,6.26522337919645e-13,RPS21/RPS10/RPS27/RPS28/RPS29/EIF4A2/RPS19/RPS18/RPSA/RPS17/EIF3L/RPS16/EIF4A1/RPS26/RPS23/RPS25/RPS15A/RPS9/RPS20/RPS14,20
R-HSA-72662,R-HSA-72662,Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S,20/331,58/8183,3.55083048323992e-14,1.11496077173733e-12,8.9082238439177e-13,RPS21/RPS10/RPS27/RPS28/RPS29/EIF4A2/RPS19/RPS18/RPSA/RPS17/EIF3L/RPS16/EIF4A1/RPS26/RPS23/RPS25/RPS15A/RPS9/RPS20/RPS14,20
R-HSA-72695,R-HSA-72695,Formation of the ternary complex, and subsequently, the 43S complex,18/331,50/8183,2.95545164056792e-13,8.98075950133864e-12,7.17537495078459e-12,RPS21/RPS10/RPS27/RPS28/RPS29/RPS19/RPS18/RPSA/RPS17/EIF3L/RPS16/RPS26/RPS23/RPS25/RPS15A/RPS9/RPS20/RPS14,18
R-HSA-6798695,R-HSA-6798695,Neutrophil degranulation,43/331,379/8183,5.12251717368532e-10,1.50794099300362e-08,1.20480255894244e-08,B2M/HLA-C/HLA-B/RHOA/FTH1/FABP5/NPC2/VAMP8/CYBA/EEF2/CD63/MME/HSPA1A/PSAP/CSTB/DPP7/GRN/GSTP1/GYG1/HSPA1B/LAMP1/HSPA6/GGH/SVIP/PSMD6/HEXB/PRDX4/CD47/PSMD7/RAB7A/DSP/DYNLL1/DDOST/RAC1/NME2/NCSTN/NDUFC2/BRI3/AGPAT2/RNASET2/MIF/APRT/TUBB4B,43
R-HSA-163200,R-HSA-163200,Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.,20/331,110/8183,1.23286266349427e-08,3.51926251215638e-07,2.81179203954834e-07,ATP5F1E/NDUFAF3/NDUFA13/NDUFA11/COX7C/UQCR11/NDUFB4/NDUFB5/COX4I1/ATP5PO/NDUFB1/COX6C/UQCR10/NDUFA3/UQCRC1/NDUFC2/ATP5ME/NDUFA6/UQCRFS1/NDUFS5,20
R-HSA-8953897,R-HSA-8953897,Cellular responses to external stimuli,45/331,470/8183,4.23140052790777e-08,1.17234685214386e-06,9.36672253081752e-07,TUBB2B/TOMM7/TUBA1A/HIST1H4C/CA9/CYBA/HSPA1A/TUBB2A/HIST1H1C/PSMB9/PSMB8/TERF2IP/HIST1H2AC/TUBB3/GSTP1/HSPA1B/CDKN1A/SOD1/HSPA5/FOS/HSPA6/PSMD6/ELOB/H3F3A/MAP1LC3B/CDKN2C/GABARAPL2/PSMD7/PRDX3/PTGES3/HSBP1/DYNLL1/SNCB/H2AFZ/RBX1/RHEB/CAMK2B/PSME1/JUN/MT1F/P4HB/HIST1H2BK/TUBB4B/UBC/DNAJB1,45
R-HSA-2262752,R-HSA-2262752,Cellular responses to stress,39/331,378/8183,5.07505203814817e-08,1.36591400569588e-06,1.09132697963186e-06,TUBB2B/TUBA1A/HIST1H4C/CA9/CYBA/HSPA1A/TUBB2A/HIST1H1C/PSMB9/PSMB8/TERF2IP/HIST1H2AC/TUBB3/GSTP1/HSPA1B/CDKN1A/SOD1/HSPA5/FOS/HSPA6/PSMD6/ELOB/H3F3A/CDKN2C/PSMD7/PRDX3/PTGES3/HSBP1/DYNLL1/H2AFZ/RBX1/CAMK2B/PSME1/JUN/P4HB/HIST1H2BK/TUBB4B/UBC/DNAJB1,39
R-HSA-389977,R-HSA-389977,Post-chaperonin tubulin folding pathway,8/331,16/8183,6.38718725112796e-08,1.67131399737848e-06,1.33533300718026e-06,TUBB2B/TUBA1A/TUBB2A/TBCD/TUBB3/TBCA/ARL2/TUBB4B,8
R-HSA-1236975,R-HSA-1236975,Antigen processing-Cross presentation,17/331,89/8183,7.35812946670945e-08,1.87333998855143e-06,1.49674610773748e-06,B2M/HLA-C/HLA-A/HLA-B/PDIA3/SEC61G/CALR/VAMP8/CYBA/PSMB9/PSMB8/PSMD6/HLA-E/PSMD7/CTSL/PSME1/UBC,17
R-HSA-1428517,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,23/331,158/8183,7.80035794130021e-08,1.93366767913284e-06,1.54494624045143e-06,BSG/ATP5F1E/NDUFAF3/NDUFA13/NDUFA11/COX7C/UQCR11/NDUFB4/NDUFB5/COX4I1/ATP5PO/NDUFB1/COX6C/UQCR10/PDHB/NDUFA3/UQCRC1/MDH2/NDUFC2/ATP5ME/NDUFA6/UQCRFS1/NDUFS5,23
R-HSA-611105,R-HSA-611105,Respiratory electron transport,17/331,90/8183,8.74268850941818e-08,2.11169553227485e-06,1.68718550181754e-06,NDUFAF3/NDUFA13/NDUFA11/COX7C/UQCR11/NDUFB4/NDUFB5/COX4I1/NDUFB1/COX6C/UQCR10/NDUFA3/UQCRC1/NDUFC2/NDUFA6/UQCRFS1/NDUFS5,17
R-HSA-1236974,R-HSA-1236974,ER-Phagosome pathway,15/331,78/8183,3.98527424820512e-07,9.38532085452307e-06,7.49860812491227e-06,B2M/HLA-C/HLA-A/HLA-B/PDIA3/SEC61G/CALR/VAMP8/PSMB9/PSMB8/PSMD6/HLA-E/PSMD7/PSME1/UBC,15
R-HSA-1236977,R-HSA-1236977,Endosomal/Vacuolar pathway,6/331,11/8183,1.62918534376923e-06,3.74315266787956e-05,2.9906739943389e-05,B2M/HLA-C/HLA-A/HLA-B/HLA-E/CTSL,6
R-HSA-983170,R-HSA-983170,Antigen Presentation: Folding, assembly and peptide loading of class I MHC,8/331,25/8183,3.89640100233802e-06,8.73907081952956e-05,6.98227247286137e-05,B2M/HLA-C/HLA-A/HLA-B/PDIA3/CALR/HSPA5/HLA-E,8
R-HSA-3371497,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR),10/331,46/8183,1.13751981600911e-05,0.000249196201553624,0.000199100775629502,TUBB2B/TUBA1A/HSPA1A/TUBB2A/TUBB3/HSPA1B/PTGES3/DYNLL1/TUBB4B/DNAJB1,10
R-HSA-8852276,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,12/331,69/8183,1.7335897117251e-05,0.000371145797373873,0.000296535082268766,TUBB2B/TUBA1A/TUBB2A/PSMB9/PSMB8/TUBB3/CDKN1A/PSMD6/PSMD7/PSME1/TUBB4B/UBC,12
R-HSA-6799198,R-HSA-6799198,Complex I biogenesis,10/331,49/8183,2.05819109444828e-05,0.00043084800243784,0.000344235469597783,NDUFAF3/NDUFA13/NDUFA11/NDUFB4/NDUFB5/NDUFB1/NDUFA3/NDUFC2/NDUFA6/NDUFS5,10
R-HSA-5626467,R-HSA-5626467,RHO GTPases activate IQGAPs,7/331,26/8183,5.62306454071235e-05,0.00115150582551109,0.000920020857347673,TUBB2B/TUBA1A/TUBB2A/TUBB3/CDC42/RAC1/TUBB4B,7
R-HSA-190840,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,5/331,12/8183,6.5800254730245e-05,0.00129132999908106,0.0010317364502659,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-190872,R-HSA-190872,Transport of connexons to the plasma membrane,5/331,12/8183,6.5800254730245e-05,0.00129132999908106,0.0010317364502659,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
R-HSA-3371568,R-HSA-3371568,Attenuation phase,5/331,14/8183,0.00015553360938835,0.00299005428660869,0.00238896951047627,HSPA1A/HSPA1B/PTGES3/HSBP1/DNAJB1,5
R-HSA-9609736,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,7/331,31/8183,0.000188779722507361,0.00355660997203869,0.00284163161247923,TUBB2B/TUBA1A/TUBB2A/NEFL/TUBB3/CAMK2B/TUBB4B,7
R-HSA-5663220,R-HSA-5663220,RHO GTPases Activate Formins,15/331,131/8183,0.00024884598856914,0.0045963317888653,0.00367234018218649,TUBB2B/RPS27/RHOA/TUBA1A/TUBB2A/PFN2/TUBB3/MAD1L1/CDC42/DAAM1/DYNLL1/RAC1/RHOB/PFN1/TUBB4B,15
R-HSA-195258,R-HSA-195258,RHO GTPase Effectors,25/331,291/8183,0.000290100605829471,0.00525528405175696,0.00419882455805814,TUBB2B/RPS27/RHOA/TUBA1A/HIST1H4C/BRK1/CYBA/TUBB2A/PFN2/HIST1H2AC/TUBB3/MYL6/MAD1L1/MYL12B/CDC42/H3F3A/DAAM1/DYNLL1/KTN1/RAC1/RHOB/H2AFZ/PFN1/HIST1H2BK/TUBB4B,25
R-HSA-3371571,R-HSA-3371571,HSF1-dependent transactivation,6/331,24/8183,0.000303465508579175,0.00539366998267137,0.00430939103543416,HSPA1A/HSPA1B/PTGES3/HSBP1/CAMK2B/DNAJB1,6
R-HSA-5358351,R-HSA-5358351,Signaling by Hedgehog,15/331,134/8183,0.000319280051618944,0.00556966312268602,0.0044500046180808,TUBB2B/TUBA1A/EVC2/TUBB2A/OS9/PSMB9/PSMB8/TUBB3/PSMD6/PSMD7/RBX1/PSME1/P4HB/TUBB4B/UBC,15
