,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
hsa05203,hsa05203,Viral carcinogenesis,13/196,178/5923,0.00585118505463942,0.117278560278147,0.103610758140468,HLA-A/HLA-C/HLA-B/RHOA/YWHAH/CDC42/RAC1/HIST1H4C/MAD1L1/CDKN1A/YWHAG/JUN/RANBP1,13
hsa03060,hsa03060,Protein export,4/196,23/5923,0.00628278001490072,0.117278560278147,0.103610758140468,SEC61G/SPCS1/HSPA5/SEC11C,4
hsa05211,hsa05211,Renal cell carcinoma,7/196,68/5923,0.00685768444000858,0.118163178043225,0.104392281353977,CDC42/RAC1/HGF/RBX1/CDKN1A/JUN/VEGFA,7
hsa05020,hsa05020,Prion diseases,4/196,25/5923,0.00852479224956512,0.136396675993042,0.120500822775808,HSPA1A/EGR1/HSPA5/NCAM2,4
hsa05010,hsa05010,Alzheimer disease,17/196,277/5923,0.00987481130633444,0.147463848841261,0.130278212322167,TUBB2B/TUBA1A/TUBB2A/TUBB3/NDUFB1/COX4I1/ATP5F1E/MME/SLC25A6/NDUFB4/NDUFA3/WIPI2/NDUFA4L2/NDUFA6/UQCR10/TUBB4B/NDUFS5,17
hsa03040,hsa03040,Spliceosome,10/196,130/5923,0.0106126431490864,0.14857700408721,0.131261638949227,HSPA1A/HSPA1B/SNRPF/HSPA6/SNRNP70/SRSF9/SNRPE/TXNL4A/LSM3/LSM5,10
hsa05166,hsa05166,Human T-cell leukemia virus 1 infection,13/196,195/5923,0.0122102421571102,0.160887896658394,0.142137803438806,B2M/HLA-A/HLA-C/HLA-B/CALR/FOS/SLC25A6/EGR1/TSPO/MAD1L1/CDKN1A/JUN/RANBP1,13
hsa05170,hsa05170,Human immunodeficiency virus 1 infection,12/196,179/5923,0.0151570291615966,0.186342519832218,0.164625910378087,B2M/HLA-A/HLA-C/HLA-B/PDIA3/CALR/GNB2/FOS/GNG2/RAC1/RBX1/JUN,12
hsa04714,hsa04714,Thermogenesis,13/196,203/5923,0.0166307276467733,0.186342519832218,0.164625910378087,BMP8B/NDUFB1/COX4I1/ATP5F1E/NDUFB4/ATP5ME/NDUFAF3/NDUFA3/NDUFA4L2/NDUFA6/UQCR10/NPPA/NDUFS5,13
hsa04921,hsa04921,Oxytocin signaling pathway,9/196,119/5923,0.0166377249850194,0.186342519832218,0.164625910378087,RHOA/EEF2/FOS/RGS2/CACNA2D1/CDKN1A/JUN/CAMK2B/NPPA,9
hsa05210,hsa05210,Colorectal cancer,7/196,82/5923,0.0182820950894769,0.195009014287753,0.172282399840684,RHOA/GADD45G/FOS/RAC1/GADD45B/CDKN1A/JUN,7
hsa05163,hsa05163,Human cytomegalovirus infection,12/196,186/5923,0.0199443116381988,0.203069354861661,0.179403377415377,B2M/HLA-A/HLA-C/HLA-B/PDIA3/RHOA/CALR/GNB2/GNG2/RAC1/CDKN1A/VEGFA,12
hsa04979,hsa04979,Cholesterol metabolism,4/196,33/5923,0.0224684032576185,0.211072147199363,0.186473513503197,NPC2/LRPAP1/MYLIP/TSPO,4
hsa00790,hsa00790,Folate biosynthesis,3/196,19/5923,0.023391938057787,0.211072147199363,0.186473513503197,AKR1B1/PCBD1/GGH,3
hsa05169,hsa05169,Epstein-Barr virus infection,11/196,169/5923,0.0239122163405193,0.211072147199363,0.186473513503197,B2M/HLA-A/HLA-C/HLA-B/PDIA3/CALR/GADD45G/RAC1/GADD45B/CDKN1A/JUN,11
hsa04066,hsa04066,HIF-1 signaling pathway,7/196,87/5923,0.0244994456570689,0.211072147199363,0.186473513503197,TIMP1/RBX1/ALDOA/CDKN1A/CAMK2B/NPPA/VEGFA,7
hsa05330,hsa05330,Allograft rejection,3/196,20/5923,0.0268644165301706,0.222875159361416,0.196900986653882,HLA-A/HLA-C/HLA-B,3
hsa04010,hsa04010,MAPK signaling pathway,14/196,243/5923,0.0299432719568387,0.232704379145374,0.205584695861514,HSPA1A/GADD45G/HSPA1B/FOS/CDC42/HSPA6/RAC1/DUSP1/HGF/GADD45B/CACNA2D1/JUN/DUSP2/VEGFA,14
hsa04915,hsa04915,Estrogen signaling pathway,8/196,111/5923,0.0301269062286421,0.232704379145374,0.205584695861514,HSP90B1/HSPA1A/HSPA1B/FOS/HSPA6/KRT12/KRT10/JUN,8
hsa05320,hsa05320,Autoimmune thyroid disease,3/196,22/5923,0.0345867063415944,0.245026893778753,0.216471127962432,HLA-A/HLA-C/HLA-B,3
hsa05332,hsa05332,Graft-versus-host disease,3/196,22/5923,0.0345867063415944,0.245026893778753,0.216471127962432,HLA-A/HLA-C/HLA-B,3
hsa05212,hsa05212,Pancreatic cancer,6/196,74/5923,0.0350038419683933,0.245026893778753,0.216471127962432,GADD45G/CDC42/RAC1/GADD45B/CDKN1A/VEGFA,6
hsa04723,hsa04723,Retrograde endocannabinoid signaling,8/196,115/5923,0.0361342992649995,0.245275243495754,0.216690534667302,GNB2/NDUFB1/GNG2/NDUFB4/NDUFA3/NDUFA4L2/NDUFA6/NDUFS5,8
hsa05323,hsa05323,Rheumatoid arthritis,5/196,59/5923,0.0446431921309837,0.287933582447134,0.254377413064198,FOS/ATP6AP1/ATP6V0E2/JUN/VEGFA,5
hsa04514,hsa04514,Cell adhesion molecules (CAMs),7/196,99/5923,0.0449896222573648,0.287933582447134,0.254377413064198,HLA-A/HLA-C/HLA-B/CLDN18/CNTNAP2/NCAM2/ALCAM,7
hsa04940,hsa04940,Type I diabetes mellitus,3/196,25/5923,0.0480762989431896,0.299141415646513,0.264279070214025,HLA-A/HLA-C/HLA-B,3
hsa05416,hsa05416,Viral myocarditis,4/196,43/5923,0.0526043378370417,0.318469504743171,0.281354637649042,HLA-A/HLA-C/HLA-B/RAC1,4
hsa05120,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,5/196,63/5923,0.0564755675238368,0.332908608561565,0.294110988766796,CDC42/RAC1/ATP6AP1/ATP6V0E2/JUN,5
hsa05134,hsa05134,Legionellosis,4/196,48/5923,0.0731686633218105,0.411999578805796,0.363984590298353,HSPA1A/EEF1A2/HSPA1B/HSPA6,4
hsa04540,hsa04540,Gap junction,5/196,68/5923,0.0735713533581778,0.411999578805796,0.363984590298353,TUBB2B/TUBA1A/TUBB2A/TUBB3/TUBB4B,5
hsa04136,hsa04136,Autophagy - other,3/196,31/5923,0.0814854819104532,0.442027941251913,0.390513406745111,GABARAP/GABARAPL2/WIPI2,3
hsa05418,hsa05418,Fluid shear stress and atherosclerosis,7/196,114/5923,0.0828802389847337,0.442027941251913,0.390513406745111,HSP90B1/RHOA/FOS/RAC1/DUSP1/JUN/VEGFA,7
hsa05031,hsa05031,Amphetamine addiction,4/196,52/5923,0.0921443240017316,0.474388920664178,0.419102993819857,FOS/ARC/JUN/CAMK2B,4
hsa04713,hsa04713,Circadian entrainment,5/196,73/5923,0.0931835379876065,0.474388920664178,0.419102993819857,GNB2/FOS/GNG2/RASD1/CAMK2B,5
hsa05140,hsa05140,Leishmaniasis,4/196,53/5923,0.0972220521359984,0.483949770632525,0.427549609393396,MARCKSL1/EEF1A2/FOS/JUN,4
hsa05132,hsa05132,Salmonella infection,10/196,195/5923,0.111354751348964,0.535622685945352,0.473200493222398,HSP90B1/RHOA/FOS/CDC42/RAC1/BRK1/RHOB/PFN2/RPS3/JUN,10
hsa04110,hsa04110,Cell cycle,7/196,123/5923,0.112385117140319,0.535622685945352,0.473200493222398,GADD45G/YWHAH/MAD1L1/GADD45B/RBX1/CDKN1A/YWHAG,7
hsa05216,hsa05216,Thyroid cancer,3/196,36/5923,0.115092377024972,0.537097759449869,0.474503659664358,GADD45G/GADD45B/CDKN1A,3
hsa04912,hsa04912,GnRH signaling pathway,5/196,81/5923,0.129507297640084,0.592033360640382,0.523036991543195,CDC42/EGR1/GNRH2/JUN/CAMK2B,5
hsa05218,hsa05218,Melanoma,4/196,60/5923,0.136208127405519,0.610212410776727,0.539097430573424,GADD45G/HGF/GADD45B/CDKN1A,4
hsa05223,hsa05223,Non-small cell lung cancer,4/196,61/5923,0.142232965223667,0.624709494315715,0.551905004376665,FHIT/GADD45G/GADD45B/CDKN1A,4
hsa04933,hsa04933,AGE-RAGE signaling pathway in diabetic complications,5/196,85/5923,0.149762659264631,0.645131455293796,0.569946962383617,CDC42/RAC1/EGR1/JUN/VEGFA,5
hsa04137,hsa04137,Mitophagy - animal,4/196,65/5923,0.167338592015667,0.695821039553752,0.614729113891472,GABARAP/GABARAPL2/TOMM7/JUN,4
hsa04530,hsa04530,Tight junction,7/196,137/5923,0.167742572035279,0.695821039553752,0.614729113891472,RHOA/TUBA1A/CLDN18/RAB13/CDC42/RAC1/JUN,7
hsa04068,hsa04068,FoxO signaling pathway,6/196,114/5923,0.17551328707555,0.709388341832891,0.626715264401238,GADD45G/GABARAP/GABARAPL2/SGK1/GADD45B/CDKN1A,6
hsa04740,hsa04740,Olfactory transduction,3/196,44/5923,0.177347085458223,0.709388341832891,0.626715264401238,OR51E1/RGS2/CAMK2B,3
hsa05214,hsa05214,Glioma,4/196,68/5923,0.18712552972209,0.73537050276751,0.64966942913671,GADD45G/GADD45B/CDKN1A/CAMK2B,4
hsa04727,hsa04727,GABAergic synapse,4/196,69/5923,0.193884326813321,0.737133218559613,0.651226715644771,GNB2/GABARAP/GABARAPL2/GNG2,4
hsa05110,hsa05110,Vibrio cholerae infection,3/196,46/5923,0.194155624531327,0.737133218559613,0.651226715644771,SEC61G/ATP6AP1/ATP6V0E2,3
hsa04218,hsa04218,Cellular senescence,7/196,145/5923,0.2039168942948,0.756134719413094,0.66801375587247,HLA-A/HLA-C/HLA-B/GADD45G/SLC25A6/GADD45B/CDKN1A,7
hsa04217,hsa04217,Necroptosis,6/196,120/5923,0.20591168698303,0.756134719413094,0.66801375587247,HIST1H2AC/SLC25A6/PPIA/FTH1/H2AFV/CAMK2B,6
hsa00051,hsa00051,Fructose and mannose metabolism,2/196,26/5923,0.212011506508779,0.765977055773653,0.676709053033115,AKR1B1/ALDOA,2
hsa03018,hsa03018,RNA degradation,4/196,73/5923,0.221637350530027,0.78804391299565,0.696204208849541,LSM3/BTG1/PABPC4/LSM5,4
hsa04370,hsa04370,VEGF signaling pathway,3/196,50/5923,0.228843081746839,0.800950786113938,0.707606897506674,CDC42/RAC1/VEGFA,3
hsa05205,hsa05205,Proteoglycans in cancer,8/196,178/5923,0.236095547149181,0.806725524515792,0.712708640079742,RHOA/CD63/CDC42/RAC1/HGF/CDKN1A/CAMK2B/VEGFA,8
hsa05217,hsa05217,Basal cell carcinoma,3/196,51/5923,0.237695913473403,0.806725524515792,0.712708640079742,GADD45G/GADD45B/CDKN1A,3
hsa05131,hsa05131,Shigellosis,9/196,207/5923,0.24631920607883,0.823514957636684,0.727541409942183,RHOA/GABARAP/GABARAPL2/CDC42/RAC1/PFN2/WIPI2/RBX1/JUN,9
hsa05162,hsa05162,Measles,5/196,106/5923,0.273489137042535,0.843050921249206,0.744800625915652,HSPA1A/HSPA1B/FOS/HSPA6/JUN,5
hsa05213,hsa05213,Endometrial cancer,3/196,56/5923,0.282705696799964,0.843050921249206,0.744800625915652,GADD45G/GADD45B/CDKN1A,3
hsa04926,hsa04926,Relaxin signaling pathway,5/196,108/5923,0.286346593061929,0.843050921249206,0.744800625915652,GNB2/FOS/GNG2/JUN/VEGFA,5
hsa05135,hsa05135,Yersinia infection,5/196,108/5923,0.286346593061929,0.843050921249206,0.744800625915652,RHOA/FOS/CDC42/RAC1/JUN,5
hsa04213,hsa04213,Longevity regulating pathway - multiple species,3/196,57/5923,0.291812040654587,0.843050921249206,0.744800625915652,HSPA1A/HSPA1B/HSPA6,3
hsa04640,hsa04640,Hematopoietic cell lineage,3/196,57/5923,0.291812040654587,0.843050921249206,0.744800625915652,CD24/CD9/MME,3
hsa04114,hsa04114,Oocyte meiosis,5/196,109/5923,0.292818499028164,0.843050921249206,0.744800625915652,YWHAH/MAD1L1/RBX1/YWHAG/CAMK2B,5
hsa04662,hsa04662,B cell receptor signaling pathway,3/196,58/5923,0.300939017238212,0.843050921249206,0.744800625915652,FOS/RAC1/JUN,3
hsa05133,hsa05133,Pertussis,3/196,58/5923,0.300939017238212,0.843050921249206,0.744800625915652,RHOA/FOS/JUN,3
hsa04650,hsa04650,Natural killer cell mediated cytotoxicity,4/196,84/5923,0.302276738434662,0.843050921249206,0.744800625915652,HLA-A/HLA-C/HLA-B/RAC1,4
hsa00360,hsa00360,Phenylalanine metabolism,1/196,11/5923,0.309598428002729,0.843050921249206,0.744800625915652,MIF,1
hsa04928,hsa04928,Parathyroid hormone synthesis, secretion and action,4/196,85/5923,0.309808297899849,0.843050921249206,0.744800625915652,RHOA/FOS/EGR1/CDKN1A,4
hsa05222,hsa05222,Small cell lung cancer,4/196,85/5923,0.309808297899849,0.843050921249206,0.744800625915652,FHIT/GADD45G/GADD45B/CDKN1A,4
hsa04974,hsa04974,Protein digestion and absorption,3/196,59/5923,0.310080888656354,0.843050921249206,0.744800625915652,CPB1/MME/ELN,3
hsa04371,hsa04371,Apelin signaling pathway,5/196,112/5923,0.312380475284304,0.843050921249206,0.744800625915652,GNB2/GABARAP/GABARAPL2/GNG2/EGR1,5
hsa04722,hsa04722,Neurotrophin signaling pathway,5/196,112/5923,0.312380475284304,0.843050921249206,0.744800625915652,RHOA/CDC42/RAC1/JUN/CAMK2B,5
hsa04260,hsa04260,Cardiac muscle contraction,3/196,61/5923,0.328387213585541,0.845730087018957,0.747167558080658,COX4I1/CACNA2D1/UQCR10,3
hsa00040,hsa00040,Pentose and glucuronate interconversions,1/196,12/5923,0.332487248725236,0.845730087018957,0.747167558080658,AKR1B1,1
hsa04660,hsa04660,T cell receptor signaling pathway,4/196,88/5923,0.332502878178491,0.845730087018957,0.747167558080658,RHOA/FOS/CDC42/JUN,4
hsa04144,hsa04144,Endocytosis,9/196,229/5923,0.346469695795427,0.845730087018957,0.747167558080658,HLA-A/HLA-C/HLA-B/RHOA/HSPA1A/HSPA1B/CDC42/HSPA6/SNX3,9
hsa04216,hsa04216,Ferroptosis,2/196,37/5923,0.347726476966177,0.845730087018957,0.747167558080658,FTH1/MAP1LC3B,2
hsa04080,hsa04080,Neuroactive ligand-receptor interaction,7/196,174/5923,0.353518571443266,0.845730087018957,0.747167558080658,NPW/TAC3/GRP/TSPO/GRIK2/GNRH2/CALCB,7
hsa00910,hsa00910,Nitrogen metabolism,1/196,13/5923,0.354620982315129,0.845730087018957,0.747167558080658,CA9,1
hsa04670,hsa04670,Leukocyte transendothelial migration,4/196,91/5923,0.355281559799532,0.845730087018957,0.747167558080658,RHOA/CLDN18/CDC42/RAC1,4
hsa04725,hsa04725,Cholinergic synapse,4/196,91/5923,0.355281559799532,0.845730087018957,0.747167558080658,GNB2/FOS/GNG2/CAMK2B,4
hsa05100,hsa05100,Bacterial invasion of epithelial cells,3/196,64/5923,0.355824766377109,0.845730087018957,0.747167558080658,RHOA/CDC42/RAC1,3
hsa04151,hsa04151,PI3K-Akt signaling pathway,10/196,261/5923,0.362822220212478,0.845730087018957,0.747167558080658,HSP90B1/GNB2/GNG2/YWHAH/RAC1/SGK1/HGF/CDKN1A/YWHAG/VEGFA,10
hsa04142,hsa04142,Lysosome,5/196,120/5923,0.365241650158528,0.845730087018957,0.747167558080658,NPC2/CD63/PSAP/ATP6AP1/CD164,5
hsa05219,hsa05219,Bladder cancer,2/196,39/5923,0.371859486708731,0.845730087018957,0.747167558080658,CDKN1A/VEGFA,2
hsa04210,hsa04210,Apoptosis,5/196,122/5923,0.37852585567519,0.845730087018957,0.747167558080658,TUBA1A/GADD45G/FOS/GADD45B/JUN,5
hsa04014,hsa04014,Ras signaling pathway,7/196,179/5923,0.380874189076341,0.845730087018957,0.747167558080658,RHOA/GNB2/GNG2/CDC42/RAC1/HGF/VEGFA,7
hsa04972,hsa04972,Pancreatic secretion,3/196,67/5923,0.383119830468458,0.845730087018957,0.747167558080658,CPB1/RHOA/RAC1,3
hsa04270,hsa04270,Vascular smooth muscle contraction,4/196,96/5923,0.393216513039671,0.845730087018957,0.747167558080658,RHOA/RAMP1/CALCB/NPPA,4
hsa04380,hsa04380,Osteoclast differentiation,4/196,96/5923,0.393216513039671,0.845730087018957,0.747167558080658,FOS/RAC1/JUN/JUNB,4
hsa05224,hsa05224,Breast cancer,5/196,125/5923,0.398440439988622,0.845730087018957,0.747167558080658,GADD45G/FOS/GADD45B/CDKN1A/JUN,5
hsa04520,hsa04520,Adherens junction,3/196,69/5923,0.401178511929355,0.845730087018957,0.747167558080658,RHOA/CDC42/RAC1,3
hsa04620,hsa04620,Toll-like receptor signaling pathway,3/196,69/5923,0.401178511929355,0.845730087018957,0.747167558080658,FOS/RAC1/JUN,3
hsa04024,hsa04024,cAMP signaling pathway,6/196,155/5923,0.407276587297508,0.845730087018957,0.747167558080658,RHOA/FOS/RAC1/JUN/CAMK2B/NPPA,6
hsa00480,hsa00480,Glutathione metabolism,2/196,42/5923,0.407364073892935,0.845730087018957,0.747167558080658,ODC1/GGCT,2
hsa04978,hsa04978,Mineral absorption,2/196,42/5923,0.407364073892935,0.845730087018957,0.747167558080658,FTH1/MT2A,2
hsa04657,hsa04657,IL-17 signaling pathway,3/196,70/5923,0.410154329321279,0.845730087018957,0.747167558080658,HSP90B1/FOS/JUN,3
hsa04022,hsa04022,cGMP-PKG signaling pathway,5/196,128/5923,0.418297098699369,0.845730087018957,0.747167558080658,RHOA/SLC25A6/RGS2/GTF2I/NPPA,5
hsa03050,hsa03050,Proteasome,2/196,43/5923,0.418986584114696,0.845730087018957,0.747167558080658,PSMB8/PSMA6,2
hsa04115,hsa04115,p53 signaling pathway,3/196,71/5923,0.419089462763858,0.845730087018957,0.747167558080658,GADD45G/GADD45B/CDKN1A,3
hsa04614,hsa04614,Renin-angiotensin system,1/196,17/5923,0.436088784361907,0.868344924483263,0.767146831780326,MME,1
hsa04310,hsa04310,Wnt signaling pathway,5/196,131/5923,0.438049002083075,0.868344924483263,0.767146831780326,RHOA/RAC1/RBX1/JUN/CAMK2B,5
hsa04062,hsa04062,Chemokine signaling pathway,5/196,132/5923,0.444602006918379,0.873603943418569,0.771792957531443,RHOA/GNB2/GNG2/CDC42/RAC1,5
hsa05150,hsa05150,Staphylococcus aureus infection,2/196,46/5923,0.453139080429295,0.877374205216995,0.77512382791727,KRT12/KRT10,2
hsa05220,hsa05220,Chronic myeloid leukemia,3/196,75/5923,0.454354499130229,0.877374205216995,0.77512382791727,GADD45G/GADD45B/CDKN1A,3
hsa05200,hsa05200,Pathways in cancer,15/196,434/5923,0.46979195739079,0.88716397475467,0.783772684463713,HSP90B1/RHOA/GNB2/GADD45G/FOS/GNG2/CDC42/RAC1/HGF/GADD45B/RBX1/CDKN1A/JUN/CAMK2B/VEGFA,15
hsa04726,hsa04726,Serotonergic synapse,3/196,77/5923,0.471657973888429,0.88716397475467,0.783772684463713,GNB2/GNG2/DUSP1,3
hsa00350,hsa00350,Tyrosine metabolism,1/196,19/5923,0.472899365454077,0.88716397475467,0.783772684463713,MIF,1
hsa00010,hsa00010,Glycolysis / Gluconeogenesis,2/196,48/5923,0.475266415047145,0.88716397475467,0.783772684463713,PGAM2/ALDOA,2
hsa04350,hsa04350,TGF-beta signaling pathway,3/196,78/5923,0.480217558183702,0.888669111666658,0.78510241068295,BMP8B/RHOA/RBX1,3
hsa04012,hsa04012,ErbB signaling pathway,3/196,79/5923,0.488712322251229,0.888669111666658,0.78510241068295,CDKN1A/JUN/CAMK2B,3
hsa05143,hsa05143,African trypanosomiasis,1/196,20/5923,0.490397963755398,0.888669111666658,0.78510241068295,NPPA,1
hsa00240,hsa00240,Pyrimidine metabolism,2/196,50/5923,0.496846590664931,0.888669111666658,0.78510241068295,NME4/CTPS1,2
hsa04666,hsa04666,Fc gamma R-mediated phagocytosis,3/196,80/5923,0.497139900381983,0.888669111666658,0.78510241068295,MARCKSL1/CDC42/RAC1,3
hsa04015,hsa04015,Rap1 signaling pathway,6/196,171/5923,0.501495781530308,0.888669111666658,0.78510241068295,RHOA/CDC42/RAC1/PFN2/HGF/VEGFA,6
hsa04728,hsa04728,Dopaminergic synapse,4/196,111/5923,0.503895150955368,0.888669111666658,0.78510241068295,GNB2/FOS/GNG2/CAMK2B,4
hsa05034,hsa05034,Alcoholism,5/196,142/5923,0.508897909793174,0.888669111666658,0.78510241068295,GNB2/GNG2/HIST1H2AC/HIST1H4C/H2AFV,5
hsa05142,hsa05142,Chagas disease (American trypanosomiasis),3/196,82/5923,0.513784705422161,0.888669111666658,0.78510241068295,CALR/FOS/JUN,3
hsa05322,hsa05322,Systemic lupus erythematosus,3/196,83/5923,0.521997860633974,0.888669111666658,0.78510241068295,HIST1H2AC/HIST1H4C/H2AFV,3
hsa00052,hsa00052,Galactose metabolism,1/196,22/5923,0.523680012232138,0.888669111666658,0.78510241068295,AKR1B1,1
hsa04966,hsa04966,Collecting duct acid secretion,1/196,22/5923,0.523680012232138,0.888669111666658,0.78510241068295,ATP6V0E2,1
hsa04510,hsa04510,Focal adhesion,6/196,176/5923,0.529962334238612,0.892568141875557,0.788547042634421,RHOA/CDC42/RAC1/HGF/JUN/VEGFA,6
hsa04918,hsa04918,Thyroid hormone synthesis,2/196,54/5923,0.538279664700096,0.895903360014015,0.791493569937194,HSP90B1/HSPA5,2
hsa05206,hsa05206,MicroRNAs in cancer,5/196,147/5923,0.539941757151304,0.895903360014015,0.791493569937194,FSCN1/RHOA/SOX4/CDKN1A/VEGFA,5
hsa03013,hsa03013,RNA transport,5/196,149/5923,0.552107795053858,0.899376969428816,0.794562360209668,EIF4A2/EEF1A2/EIF1B/THOC7/PABPC4,5
hsa04724,hsa04724,Glutamatergic synapse,3/196,87/5923,0.554080454380252,0.899376969428816,0.794562360209668,GNB2/GNG2/GRIK2,3
hsa05231,hsa05231,Choline metabolism in cancer,3/196,87/5923,0.554080454380252,0.899376969428816,0.794562360209668,FOS/RAC1/JUN,3
hsa00030,hsa00030,Pentose phosphate pathway,1/196,25/5923,0.569591022910611,0.917902080086165,0.810928529399431,ALDOA,1
hsa01523,hsa01523,Antifolate resistance,1/196,26/5923,0.583894203566685,0.919014601030428,0.811911395647183,GGH,1
hsa01522,hsa01522,Endocrine resistance,3/196,91/5923,0.58486053352489,0.919014601030428,0.811911395647183,FOS/CDKN1A/JUN,3
hsa05160,hsa05160,Hepatitis C,4/196,123/5923,0.585714771152092,0.919014601030428,0.811911395647183,CLDN18/YWHAH/CDKN1A/YWHAG,4
hsa05412,hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),2/196,59/5923,0.586692356907818,0.919014601030428,0.811911395647183,DSP/CACNA2D1,2
hsa00630,hsa00630,Glyoxylate and dicarboxylate metabolism,1/196,27/5923,0.597724411486123,0.919619694363753,0.812445970584519,MDH2,1
hsa05226,hsa05226,Gastric cancer,4/196,125/5923,0.598582947470853,0.919619694363753,0.812445970584519,GADD45G/HGF/GADD45B/CDKN1A,4
hsa05145,hsa05145,Toxoplasmosis,3/196,94/5923,0.607046648976711,0.919619694363753,0.812445970584519,HSPA1A/HSPA1B/HSPA6,3
hsa04710,hsa04710,Circadian rhythm,1/196,28/5923,0.611097209204699,0.919619694363753,0.812445970584519,RBX1,1
hsa04721,hsa04721,Synaptic vesicle cycle,2/196,62/5923,0.613898628407475,0.919619694363753,0.812445970584519,ATP6V0E2/SYT1,2
hsa04668,hsa04668,TNF signaling pathway,3/196,95/5923,0.614266251319367,0.919619694363753,0.812445970584519,FOS/JUN/JUNB,3
hsa04140,hsa04140,Autophagy - animal,4/196,129/5923,0.623596266838031,0.919619694363753,0.812445970584519,VAMP8/GABARAP/GABARAPL2/WIPI2,4
hsa00020,hsa00020,Citrate cycle (TCA cycle),1/196,29/5923,0.624027649746832,0.919619694363753,0.812445970584519,MDH2,1
hsa04960,hsa04960,Aldosterone-regulated sodium reabsorption,1/196,29/5923,0.624027649746832,0.919619694363753,0.812445970584519,SGK1,1
hsa01230,hsa01230,Biosynthesis of amino acids,2/196,64/5923,0.631267191281586,0.923520550792559,0.815892215925757,PGAM2/ALDOA,2
hsa05144,hsa05144,Malaria,1/196,30/5923,0.636530293223185,0.923520550792559,0.815892215925757,HGF,1
hsa04911,hsa04911,Insulin secretion,2/196,66/5923,0.648024267728974,0.923520550792559,0.815892215925757,PCLO/CAMK2B,2
