,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0000956,GO:0000956,nuclear-transcribed mRNA catabolic process,41/344,192/12743,1.47806556259796e-25,4.93539528311119e-23,4.38327768276658e-23,RPL37/RPL37A/RPS29/RPL13/RPS27/RPS21/RPL38/RPS28/RPL36A/RPL15/RPL3/RPL29/RPL24/RPL14/RPS10/RPL36/RPS18/RPL34/RPL39/RPL32/RPS19/RPSA/RPL27/RPLP2/RPS2/RPL27A/RPL35/RPL41/RPL35A/RPL28/RPLP0/RPL26/RPS16/LSM3/RPLP1/RPS4Y1/RPS23/RPS5/RPS14/RPS17/LSM5,41
GO:0006402,GO:0006402,mRNA catabolic process,49/344,320/12743,1.45113206081747e-23,4.44167338281882e-21,3.94478794427487e-21,RPL37/RPL37A/RPS29/RPL13/RPS27/RPS21/RPL38/RPS28/RPL36A/RPL15/RPL3/RPL29/RPL24/RPL14/HSPA1A/RPS10/RPL36/RPS18/RPL34/RPL39/RPL32/RPS19/RPSA/RPL27/HSPA1B/PSMB9/RPLP2/YBX1/PSMB8/RPS2/RPL27A/RPL35/RPL41/RPL35A/RPL28/RPLP0/RPL26/RPS16/LSM3/RPLP1/RPS4Y1/RPS23/RPS5/PSMD7/PSMD6/RPS14/RPS17/LSM5/PABPC4,49
GO:0090150,GO:0090150,establishment of protein localization to membrane,44/344,266/12743,1.33391692134478e-22,3.76882834776875e-20,3.34721339210322e-20,RPL37/RPL37A/RPS29/RPL13/RPS27/RPS21/RPL38/RPS28/RPL36A/RPL15/RPL3/CD24/RPL29/RPL24/RPL14/RPS10/RPL36/RPS18/RPL34/RPL39/RPL32/RPS19/RPSA/RPL27/RPLP2/RPS2/HSPA5/RPL27A/RPL35/RPL41/RPL35A/RPL28/RPLP0/YWHAH/RPL26/RPS16/RPLP1/RPS4Y1/RPS23/RPS5/RPS14/MACF1/RPS17/YWHAG,44
GO:0006401,GO:0006401,RNA catabolic process,49/344,344/12743,3.79770625900797e-22,9.96355363524019e-20,8.84894112531255e-20,RPL37/RPL37A/RPS29/RPL13/RPS27/RPS21/RPL38/RPS28/RPL36A/RPL15/RPL3/RPL29/RPL24/RPL14/HSPA1A/RPS10/RPL36/RPS18/RPL34/RPL39/RPL32/RPS19/RPSA/RPL27/HSPA1B/PSMB9/RPLP2/YBX1/PSMB8/RPS2/RPL27A/RPL35/RPL41/RPL35A/RPL28/RPLP0/RPL26/RPS16/LSM3/RPLP1/RPS4Y1/RPS23/RPS5/PSMD7/PSMD6/RPS14/RPS17/LSM5/PABPC4,49
GO:0006605,GO:0006605,protein targeting,48/344,338/12743,1.19876708645564e-21,2.93538100570104e-19,2.60700294801827e-19,RPL37/SEC61G/RPL37A/RPS29/RPL13/RPS27/RPS21/RPL38/RPS28/RPL36A/RPL15/RPL3/RPL29/RPL24/RPL14/RPS10/RPL36/TOMM7/RPS18/RPL34/RPL39/RPL32/RPS19/RPSA/OS9/RPL27/SLC25A6/TSPO/RPLP2/RPS2/HSPA5/RPL27A/RPL35/RPL41/RPL35A/RPL28/RPLP0/RPL26/RPS16/GABARAP/RPLP1/RPS4Y1/RPS23/RPS5/RPS14/RAB7A/RPS17/YWHAG,48
GO:0072594,GO:0072594,establishment of protein localization to organelle,50/344,419/12743,3.6022632188134e-19,8.26944550168851e-17,7.34435112835705e-17,APOD/RPL37/SEC61G/RPL37A/RPS29/RPL13/RPS27/RPS21/RPL38/RPS28/RPL36A/RPL15/RPL3/RPL29/RPL24/RPL14/RPS10/RPL36/TOMM7/RPS18/RPL34/RPL39/RPL32/RPS19/RPSA/RPL27/SLC25A6/TSPO/RPLP2/RPS2/HSPA5/RPL27A/RPL35/RPL41/RPL35A/CDKN1A/RPL28/RPLP0/YWHAH/RPL26/RPS16/RPLP1/RPS4Y1/RPS23/RPS5/LAMP1/RPS14/RAB7A/RPS17/YWHAG,50
GO:0072657,GO:0072657,protein localization to membrane,50/344,497/12743,4.7738782714229e-16,1.03143852299625e-13,9.16052554993163e-14,RPL37/RPL37A/RPS29/RPL13/RPS27/RPS21/RPL38/RPS28/RPL36A/RPL15/RPL3/CD24/BSG/RPL29/RAMP1/RPL24/RPL14/VAMP8/RPS10/RPL36/RAB13/RPS18/RPL34/RPL39/RPL32/RPS19/RPSA/RPL27/RPLP2/RPS2/HSPA5/RPL27A/RPL35/RPL41/RPL35A/RPL28/RPLP0/YWHAH/RPL26/RPS16/RPLP1/RPS4Y1/RPS23/GRIK2/RPS5/RPS14/MACF1/RPS17/AP2M1/YWHAG,50
GO:0043299,GO:0043299,leukocyte degranulation,38/344,416/12743,3.97440627030035e-11,8.10999679489621e-09,7.20273978459694e-09,B2M/FABP5/RHOA/CHGA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/S100A13/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/NPPA/ALDOA/CYBA/TUBB4B,38
GO:0002275,GO:0002275,myeloid cell activation involved in immune response,38/344,421/12743,5.66271764150136e-11,1.09469273143339e-08,9.72230580111508e-09,B2M/FABP5/RHOA/CHGA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/S100A13/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/NPPA/ALDOA/CYBA/TUBB4B,38
GO:0002444,GO:0002444,myeloid leukocyte mediated immunity,38/344,433/12743,1.29324545003705e-10,2.37504526899305e-08,2.10935139456044e-08,B2M/FABP5/RHOA/CHGA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/S100A13/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/NPPA/ALDOA/CYBA/TUBB4B,38
GO:0043312,GO:0043312,neutrophil degranulation,35/344,384/12743,2.62990006576172e-10,4.59982044835372e-08,4.08524326004791e-08,B2M/FABP5/RHOA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/ALDOA/CYBA/TUBB4B,35
GO:0002283,GO:0002283,neutrophil activation involved in immune response,35/344,385/12743,2.82324329544557e-10,4.71353301098708e-08,4.18623491511283e-08,B2M/FABP5/RHOA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/ALDOA/CYBA/TUBB4B,35
GO:0042119,GO:0042119,neutrophil activation,35/344,392/12743,4.60555793551654e-10,7.35487578137055e-08,6.53209338314223e-08,B2M/FABP5/RHOA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/ALDOA/CYBA/TUBB4B,35
GO:0002446,GO:0002446,neutrophil mediated immunity,35/344,396/12743,6.05791958423753e-10,8.90029545316178e-08,7.90462854381142e-08,B2M/FABP5/RHOA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/ALDOA/CYBA/TUBB4B,35
GO:0036230,GO:0036230,granulocyte activation,35/344,396/12743,6.05791958423753e-10,8.90029545316178e-08,7.90462854381142e-08,B2M/FABP5/RHOA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/NCSTN/DDOST/DYNLL1/ALDOA/CYBA/TUBB4B,35
GO:0002274,GO:0002274,myeloid leukocyte activation,39/344,491/12743,1.34873973827855e-09,1.90535425334505e-07,1.6922042303341e-07,B2M/FABP5/RHOA/CHGA/HSPA1A/NPC2/VAMP8/EEF2/CD63/PSAP/FTH1/MME/DPP7/HSPA1B/S100A13/GRN/MIF/HSPA6/CSTB/RAC1/DSP/SVIP/APRT/GGH/PSMD7/LAMP1/HEXB/PSMD6/CD47/RAB7A/NME2/JUN/NCSTN/DDOST/DYNLL1/NPPA/ALDOA/CYBA/TUBB4B,39
GO:0002181,GO:0002181,cytoplasmic translation,13/344,67/12743,2.19689988715492e-08,2.98859751315556e-06,2.6542661794515e-06,RPS29/RPS21/RPL38/RPS28/RPL36A/RPL24/RPL36/EEF2/RPL39/RPL32/RPL41/EIF3L/RPS23,13
GO:0002479,GO:0002479,antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent,12/344,68/12743,2.31443205354166e-07,3.0360389045209e-05,2.69640035109985e-05,HLA-C/HLA-B/B2M/HLA-A/PDIA3/CALR/VAMP8/PSMB9/PSMB8/PSMD7/PSMD6/CYBA,12
GO:0006119,GO:0006119,oxidative phosphorylation,15/344,111/12743,2.82259855016877e-07,3.57496706026548e-05,3.1750391676853e-05,RHOA/ATP5F1E/PARK7/NDUFB1/COX4I1/NDUFB4/ATP5ME/NDUFA3/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/NDUFS5,15
GO:0009199,GO:0009199,ribonucleoside triphosphate metabolic process,24/344,273/12743,3.74365108934504e-07,4.48301687321069e-05,3.98150638086748e-05,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/NDUFB5/UQCR11/UQCR10/NME1/COX6C/NME4/UQCRC1/NDUFA6/NME2/ALDOA/CTPS1/NDUFS5,24
GO:0042590,GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,12/344,71/12743,3.78365159459655e-07,4.48301687321069e-05,3.98150638086748e-05,HLA-C/HLA-B/B2M/HLA-A/PDIA3/CALR/VAMP8/PSMB9/PSMB8/PSMD7/PSMD6/CYBA,12
GO:0006457,GO:0006457,protein folding,18/344,167/12743,5.92161137986757e-07,6.79689956195424e-05,6.03653739020052e-05,B2M/HSP90B1/PDIA3/CALR/PPIB/HSPA1A/RGS7/PDIA6/GNG2/ERP29/HSPA1B/GRN/TBCD/HSPA6/HSPA5/GNB2/NPPA/DNAJB1,18
GO:0042775,GO:0042775,mitochondrial ATP synthesis coupled electron transport,12/344,75/12743,7.00729210392482e-07,7.79932845385329e-05,6.92682559172664e-05,PARK7/NDUFB1/COX4I1/NDUFB4/NDUFA3/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/NDUFS5,12
GO:0042773,GO:0042773,ATP synthesis coupled electron transport,12/344,76/12743,8.1219956141614e-07,8.77414408553377e-05,7.7925896000886e-05,PARK7/NDUFB1/COX4I1/NDUFB4/NDUFA3/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/NDUFS5,12
GO:0009205,GO:0009205,purine ribonucleoside triphosphate metabolic process,23/344,268/12743,1.00396433435583e-06,0.000105358885716828,9.35724954035709e-05,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/NDUFB5/UQCR11/UQCR10/NME1/COX6C/NME4/UQCRC1/NDUFA6/NME2/ALDOA/NDUFS5,23
GO:0009141,GO:0009141,nucleoside triphosphate metabolic process,24/344,291/12743,1.18938816690368e-06,0.000121350631584367,0.000107775261088729,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/NDUFB5/UQCR11/UQCR10/NME1/COX6C/NME4/UQCRC1/NDUFA6/NME2/ALDOA/CTPS1/NDUFS5,24
GO:0009144,GO:0009144,purine nucleoside triphosphate metabolic process,23/344,275/12743,1.56875327776094e-06,0.0001557305618707,0.000138309143891355,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/NDUFB5/UQCR11/UQCR10/NME1/COX6C/NME4/UQCRC1/NDUFA6/NME2/ALDOA/NDUFS5,23
GO:0022900,GO:0022900,electron transport chain,16/344,144/12743,1.68051322570407e-06,0.000162434870473975,0.000144263448378308,CYB5A/PARK7/NDUFB1/COX4I1/NDUFB4/NDUFA3/AKR1B1/NDUFB5/UQCR11/UQCR10/COX6C/NDUFA4L2/UQCRC1/NDUFA6/CYBA/NDUFS5,16
GO:0002474,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,12/344,88/12743,4.02135608592073e-06,0.000378729253938124,0.00033636120135677,HLA-C/HLA-B/B2M/HLA-A/PDIA3/CALR/VAMP8/PSMB9/PSMB8/PSMD7/PSMD6/CYBA,12
GO:0002478,GO:0002478,antigen processing and presentation of exogenous peptide antigen,16/344,156/12743,4.83195180738154e-06,0.00044369397471281,0.000394058385554615,HLA-C/HLA-B/B2M/HLA-A/PDIA3/CALR/VAMP8/PSMB9/PSMB8/PSMD7/PSMD6/RAB7A/AP2M1/DYNLL1/CTSL/CYBA,16
GO:0019884,GO:0019884,antigen processing and presentation of exogenous antigen,16/344,158/12743,5.70086451306647e-06,0.0005024507237701,0.000446242077453835,HLA-C/HLA-B/B2M/HLA-A/PDIA3/CALR/VAMP8/PSMB9/PSMB8/PSMD7/PSMD6/RAB7A/AP2M1/DYNLL1/CTSL/CYBA,16
GO:0022904,GO:0022904,respiratory electron transport chain,12/344,91/12743,5.7454207455334e-06,0.0005024507237701,0.000446242077453835,PARK7/NDUFB1/COX4I1/NDUFB4/NDUFA3/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/NDUFS5,12
GO:0046034,GO:0046034,ATP metabolic process,20/344,244/12743,1.02678501003995e-05,0.000877065428343429,0.000778949019856503,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/ALDOA/NDUFS5,20
GO:0048002,GO:0048002,antigen processing and presentation of peptide antigen,16/344,166/12743,1.07459833646866e-05,0.000897045384056676,0.000796693838448891,HLA-C/HLA-B/B2M/HLA-A/PDIA3/CALR/VAMP8/PSMB9/PSMB8/PSMD7/PSMD6/RAB7A/AP2M1/DYNLL1/CTSL/CYBA,16
GO:0010035,GO:0010035,response to inorganic substance,28/344,423/12743,1.13935021736506e-05,0.00092996296630708,0.000825928964588145,B2M/BSG/CALR/CYB5A/CD9/EEF2/PSAP/PARK7/S100A13/FOS/TSPO/MAP1B/PGAM2/HGF/HSPA5/RHOB/SNCB/AKR1B1/DUSP1/GGH/ASCL1/PDCD6/CAPN2/JUN/NCSTN/SYT1/MT1F/JUNB,28
GO:0009167,GO:0009167,purine ribonucleoside monophosphate metabolic process,21/344,272/12743,1.54432525740254e-05,0.00123311014574773,0.00109516338047837,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/APRT/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/ALDOA/NDUFS5,21
GO:0009126,GO:0009126,purine nucleoside monophosphate metabolic process,21/344,273/12743,1.63242421275334e-05,0.00127572215605171,0.00113300842896363,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/APRT/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/ALDOA/NDUFS5,21
GO:0045730,GO:0045730,respiratory burst,6/344,22/12743,1.91710357167025e-05,0.00146698362890517,0.0013028736773259,CD24/RPS19/GRN/SELENOK/RAC1/CYBA,6
GO:0045333,GO:0045333,cellular respiration,15/344,156/12743,2.08387172418038e-05,0.00156205323324787,0.00138730794269281,PARK7/NDUFB1/COX4I1/NDUFB4/NOP53/NDUFA3/MDH2/NDUFB5/UQCR11/UQCR10/COX6C/PDHB/UQCRC1/NDUFA6/NDUFS5,15
GO:0043618,GO:0043618,regulation of transcription from RNA polymerase II promoter in response to stress,12/344,104/12743,2.29930009274926e-05,0.00168906584813361,0.00150011178682736,HSPA1A/CA9/TMBIM6/PSMB9/EGR1/PSMB8/HSPA5/RBX1/PSMD7/PSMD6/JUN/DNAJB1,12
GO:0009161,GO:0009161,ribonucleoside monophosphate metabolic process,21/344,285/12743,3.10426715744981e-05,0.00223568103319866,0.00198557769265985,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/APRT/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/ALDOA/NDUFS5,21
GO:0042274,GO:0042274,ribosomal small subunit biogenesis,6/344,24/12743,3.303871182001e-05,0.00233367670220956,0.00207261068684638,RPL38/RPS28/RPS19/RPS16/RPS14/RPS17,6
GO:0043620,GO:0043620,regulation of DNA-templated transcription in response to stress,12/344,109/12743,3.69436758378125e-05,0.00256026644060916,0.00227385206397976,HSPA1A/CA9/TMBIM6/PSMB9/EGR1/PSMB8/HSPA5/RBX1/PSMD7/PSMD6/JUN/DNAJB1,12
GO:0031349,GO:0031349,positive regulation of defense response,24/344,357/12743,3.81053315550956e-05,0.00259186820003456,0.00230191856704174,S100A1/MDK/HSP90B1/S100A14/HSPA1A/VAMP8/RPS19/PARK7/HSPA1B/GRN/SLC25A6/PSMB9/NEAT1/PSMB8/NOP53/IL17RB/PSMD7/LAMP1/PSMD6/CNPY3/PRKDC/NPPA/CTSL/CYBA,24
GO:0010592,GO:0010592,positive regulation of lamellipodium assembly,5/344,16/12743,4.75944243709052e-05,0.00317844219480609,0.00282287313158728,FSCN1/BRK1/CDC42/RAC1/AKIRIN1,5
GO:0010038,GO:0010038,response to metal ion,20/344,272/12743,4.93531930734001e-05,0.00323704068140355,0.00287491626568547,B2M/BSG/CALR/CYB5A/PARK7/S100A13/FOS/TSPO/PGAM2/HSPA5/SNCB/DUSP1/GGH/ASCL1/PDCD6/JUN/NCSTN/SYT1/MT1F/JUNB,20
GO:0019882,GO:0019882,antigen processing and presentation,16/344,191/12743,6.09065857097282e-05,0.00392473490020758,0.00348567883867863,HLA-C/HLA-B/B2M/HLA-A/PDIA3/CALR/VAMP8/PSMB9/PSMB8/PSMD7/PSMD6/RAB7A/AP2M1/DYNLL1/CTSL/CYBA,16
GO:0009123,GO:0009123,nucleoside monophosphate metabolic process,21/344,303/12743,7.56017094060789e-05,0.0047876737698022,0.00425208162340179,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/APRT/NDUFB5/UQCR11/UQCR10/COX6C/UQCRC1/NDUFA6/ALDOA/NDUFS5,21
GO:0009259,GO:0009259,ribonucleotide metabolic process,27/344,447/12743,8.02860991800609e-05,0.0049981498692943,0.00443901197785921,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/APRT/NDUFB5/UQCR11/UQCR10/NME1/COX6C/PDHB/NME4/UQCRC1/NDUFA6/NME2/NPPA/ALDOA/CTPS1/NDUFS5,27
GO:0021762,GO:0021762,substantia nigra development,7/344,40/12743,8.50377803284468e-05,0.00520572945243975,0.00462336984627819,S100A1/RHOA/CDC42/HSPA5/BASP1/YWHAH/DYNLL1,7
GO:0048857,GO:0048857,neural nucleus development,8/344,54/12743,9.15063635353762e-05,0.00550988316828585,0.00489349819838017,S100A1/RHOA/CDC42/HSPA5/BASP1/YWHAH/ASCL1/DYNLL1,8
GO:0006163,GO:0006163,purine nucleotide metabolic process,27/344,452/12743,9.6729907986728e-05,0.00573046696831051,0.00508940551529491,RHOA/HSPA1A/FHIT/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/APRT/NDUFB5/UQCR11/UQCR10/NME1/COX6C/PDHB/NME4/UQCRC1/NDUFA6/NME2/NPPA/ALDOA/NDUFS5,27
GO:0009150,GO:0009150,purine ribonucleotide metabolic process,26/344,433/12743,0.000119857876640035,0.00698790445871187,0.00620617476537122,RHOA/HSPA1A/ATP5F1E/PARK7/HSPA1B/NDUFB1/TSPO/COX4I1/NDUFB4/PGAM2/ATP5ME/NDUFA3/APRT/NDUFB5/UQCR11/UQCR10/NME1/COX6C/PDHB/NME4/UQCRC1/NDUFA6/NME2/NPPA/ALDOA/NDUFS5,26
GO:1903573,GO:1903573,negative regulation of response to endoplasmic reticulum stress,7/344,43/12743,0.000137118460577211,0.00785192875830308,0.00697354155415228,HSPA1A/TMBIM6/OS9/PARK7/HSPA5/SVIP/PPP1R15A,7
